label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30
iy,-0.248403509488,-0.233877968579,0.517445685942,0.168032651921,-0.367710850621,0.135988723334,-0.0968903746616,0.442304153846,-0.123162569817,0.384479715232,0.34878851013,0.260268724114,-0.379033290416,-0.359247028792,0.521738963847,0.314200544703,-0.572553161793,0.493608635944,-0.402580194016,-0.477485288356,-0.455723580769,0.441748831693,-0.228726194889,-0.375046121821,-0.549247521479,0.338765798061,0.522437404295,0.154456252249,0.45814304363,0.341894511392
aa,0.58905418697,-0.32275873295,0.427449919558,0.140217348407,0.424522857899,0.376028195608,0.118600648301,0.397599567209,-0.547876285158,0.516693519707,-0.0652257621845,-0.444654347079,-0.467256450367,0.435256109038,-0.286213686588,0.397867054885,-0.218258703948,-0.47362860672,0.0353775400758,-0.3590509816,0.0472948195479,0.520512338244,-0.455887364671,-0.40890895544,-0.394521795497,-0.352950133625,0.533869568986,-0.440898978302,0.425926213988,0.538716912619
en,0.457366788704,-0.165247620394,0.256627207283,0.374572706755,-0.243509736748,-0.49533562723,-0.36464708618,0.424128723905,-0.215158616394,0.139442237299,0.210895927188,0.339719624572,-0.33396545457,0.146255821796,0.230394831472,-0.470389752959,-0.199385443687,-0.221193874551,-0.330527591882,0.437857481578,0.173249548653,0.459945381921,0.401780275714,-0.130853362113,-0.0783773706382,0.00956808435236,0.19391493673,0.134661859889,0.0252835534242,-0.104585272292
ae,0.556077078474,0.285465619048,0.416633499285,-0.30331030022,-0.487913663452,0.192451631935,-0.30991385864,0.554479014334,-0.50902564069,0.457316954248,-0.212152584596,0.472226311358,-0.22377785902,0.387190046901,0.434640402146,0.452534258008,-0.449734158602,-0.354520222767,-0.0808360359834,-0.562312467671,-0.368745841462,0.564372990613,0.040692239715,0.458417300355,-0.596401852578,-0.357748202489,0.229925151596,-0.506157724225,-0.355260862405,0.559992412516
eh,0.580884435729,-0.117695386084,0.436636807966,-0.415410381068,0.106326302154,0.219189353908,-0.399850993165,0.580140280448,-0.607091182432,0.303958833555,-0.0567553998281,0.28283671322,-0.450492436291,0.128091138836,-0.402978202799,0.573018264184,-0.454792677613,-0.595977478282,-0.46944837363,-0.361114741019,-0.453339607139,0.509935482809,-0.328348250583,-0.168458907456,-0.304213503427,0.407660982467,-0.378741226739,-0.338116284094,0.00944442415569,0.348869245265
el,-0.034979825057,0.297164470759,0.279859430139,0.355538862136,0.0984117672057,-0.444074886216,0.28529911019,-0.0295798653601,-0.180147899315,0.291477299473,0.266884153211,0.255629313631,-0.450562793757,-0.138842094658,-0.182219828674,0.278155949196,0.227564820805,0.126108791926,-0.39799816041,-0.316046408497,0.385409019604,0.343984544922,0.19598411081,-0.31213405936,-0.124973412417,0.433806184695,0.437537761241,0.176811459271,0.22674162235,0.00395822514731
ah,0.61326484402,-0.503150357041,0.377705687234,-0.442926149173,-0.31045500202,0.465801577384,-0.334376353453,0.223220440975,-0.565677178259,0.508192694844,-0.404471255979,-0.309949997448,-0.50524577478,-0.029172490575,0.0953777774492,0.561381460315,-0.514784982549,-0.559595098989,-0.364939797542,-0.215083532263,0.14136718642,0.437396192805,0.341796589564,-0.471564329188,0.0669654259965,0.520797388093,0.49684096186,0.0768298361161,0.199447079836,0.541757078671
ahn,0.186908287818,0.00877521546796,0.175065518626,0.109051216759,-0.0296948157597,-0.0955449346177,0.012080671813,0.162066211355,-0.145002873432,0.203966255505,-0.0183601983915,0.0526937483328,-0.209253071398,-0.0101290080762,-0.0205215281751,-0.00104044953956,-0.18376565449,-0.0980524237713,-0.0900840919219,-0.0422938845389,0.000117743303223,0.242088926493,0.104872758461,-0.0883333260715,-0.0801961559468,0.0331349895864,0.144386541122,-0.032200095065,0.171274650614,0.202508061511
ow,0.559105365159,0.0593223616715,0.539048588759,-0.50508213719,0.271135578344,0.0112453232268,-0.209417092236,0.399017926653,-0.305197821466,0.461415122382,0.387976838819,-0.0584404886069,-0.398859549587,0.222734090167,0.32970064179,0.50433044878,-0.432224423168,-0.37415855238,-0.496114986879,-0.450508580727,-0.177411336622,-0.095407628532,-0.452371266552,-0.396670880697,0.488696745884,-0.511268183351,0.456363761214,-0.0780264088666,0.552080912364,-0.238682254936
ao,0.50617781105,-0.387170091379,-0.497346548291,-0.152060652728,0.361260723509,0.349065347131,0.216946427407,0.573196993912,-0.38948889627,0.283265339822,0.491815427134,-0.314013468494,-0.512177858581,-0.0118963796279,-0.00559462283274,0.447895457814,-0.380076280239,-0.499106623429,-0.128324043882,-0.346399789821,-0.322676515295,0.493861448572,-0.13121112713,-0.252546756461,-0.468424102045,-0.374541521091,0.250961625488,0.22162955608,0.509684289078,0.448677226944
w,0.592283366043,0.523467995378,-0.352418720271,-0.305722435932,0.376639905932,0.318188741506,0.309925992162,0.28915565431,0.0133709363332,-0.0999524971319,-0.429633285855,0.330687446711,0.338337964149,-0.33645552865,0.354201610673,0.106357188056,0.416977858828,0.46930149828,0.286504433508,0.494032445354,0.528877768721,-0.0835925721187,0.191766418759,0.510709914264,-0.395597552333,-0.375487928593,-0.295119913255,0.410970981564,0.391862233692,0.430184445338
ih,0.627917644813,-0.463365492175,-0.040684454075,-0.35244619165,-0.445803520997,-0.14058707594,-0.283376058223,0.478918454581,-0.345384983397,0.361667748376,0.50190495592,0.446716690083,-0.409540637204,0.368668758751,0.377065259854,0.546860422646,-0.436823018492,-0.571287750221,-0.0381530555102,-0.0477501934844,-0.20171109838,0.558988822563,0.490902540873,-0.517620240107,-0.42321741563,0.32099282153,-0.350763117427,-0.441592033078,0.371848499946,0.656690400958
ch,-0.198096061275,-0.0831931554715,-0.314696862713,-0.361290261241,0.289351381596,0.0942711692931,0.298451358042,0.377280316482,0.249323600168,0.210129270148,-0.22538609391,-0.37101884919,0.035295401841,-0.242753682827,-0.0250761369692,-0.288127440793,-0.0692410265274,0.309632289142,-0.352595730837,0.41226197953,0.312870786229,0.253511641488,-0.50125571172,0.303841590144,0.174064103382,0.204568091887,-0.264449913219,0.159499863668,0.374051059929,-0.30684618614
ey,0.390835566415,0.429166109838,0.435708014824,0.393664999655,-0.00203989580243,0.287466299863,-0.504464290819,0.333330696917,-0.615015608436,0.245000825774,0.276408895449,0.266708670578,0.378393898885,0.206868022488,-0.00768465790727,0.502861303524,-0.335267993015,-0.413743367848,0.299328454507,-0.489210688103,-0.467819562154,0.438353437689,0.244958188697,-0.252820102015,0.10544186593,0.340527573829,0.480035065054,-0.18172473322,0.543855529661,0.31799389181
aw,0.208036706488,0.210772227772,0.307008472024,-0.123124975895,0.422252070161,0.0394340275283,-0.344389201931,0.491963604318,0.0836632606076,0.476750638024,-0.357378930874,0.375482438511,-0.444369769494,0.417229383321,0.327370734091,0.180602283926,-0.300687956163,-0.383656415985,-0.302948457963,-0.394745823184,0.373528223094,0.392313754088,-0.12464009357,-0.176283953453,-0.524846074426,-0.0335477402472,0.452400324552,-0.371731495785,0.384332181818,0.427362233179
ay,0.428529368428,0.184116424521,0.54495477461,-0.44866726659,0.479106979864,0.225731746907,-0.270160025994,0.488358324471,-0.475332631396,0.475436772692,-0.111571556873,-0.557564057335,0.164962484824,-0.38286296814,0.421236564839,-0.438882712523,-0.556549462316,-0.189056150085,0.251807187583,-0.391999973928,-0.529346745502,0.450721818524,0.436526321273,-0.482999638146,-0.49566979642,-0.328979078837,0.476605164322,-0.292742389886,0.375409605842,0.36863751369
