label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30
dh,0.346172398287,0.5358695655,-0.434092282529,-0.550592609345,-0.422266732183,-0.532425669049,-0.280601190088,0.167494041673,0.538514080225,-0.558737733892,-0.42125532635,0.362935652351,0.408859389917,0.138303497259,-0.544446315586,-0.626340696273,0.0200865292965,0.698285221146,-0.110810274515,0.339329104338,-0.268869173521,-0.0466968817133,-0.603480029844,0.560920461912,-0.285915431028,-0.470729806599,-0.446476143746,0.282627334313,0.525538211567,0.0661787645268
uhn,0.0469564686908,0.0552558616419,0.0875320036471,-0.0582878645597,0.0660075449395,-0.0183968697607,-0.152711266515,0.171974162423,-0.0047105009505,-0.0369098290717,0.0237749038667,0.0613221801121,-0.017361479993,0.0619644977909,-0.0213813500802,0.0489785014775,0.00764633332664,-0.0407695740113,-0.00326590891977,-0.127927497061,0.0323941970633,0.15717704695,-0.0311864185886,-0.072323477481,-0.00412396018936,-0.0278051078791,0.0176249082568,0.0625231239408,0.132553272662,0.0873984887036
aon,0.0834143407347,0.0582227238818,0.132635176263,-0.0702870354923,0.099905107041,-0.00949288332954,-0.162954604293,0.198980621857,-0.0272789290431,-0.00793424485604,0.0519822566895,0.0724989684286,-0.0238563423333,0.0699236454794,-0.0286036843172,0.0522102613541,-0.027366472644,-0.0336597315381,0.0076483687324,-0.156072215379,0.00175006242021,0.158732093016,-0.0385971860149,-0.0796924848815,-0.00593199143899,-0.0543955900422,0.0437635488771,0.0678825303806,0.162543981657,0.115289197241
aen,0.1497129786,-0.00493561787276,0.16667999004,-0.102325677946,0.0696022242663,0.16642956653,-0.188151630418,0.313277702402,-0.188449210773,0.207270510984,-0.27452338125,0.210382415927,-0.181981976215,0.0318087979311,0.0554362181179,0.134316137102,0.254266545663,-0.224167533151,0.22899648086,-0.0822237048396,0.0268175188093,0.387957405903,0.0411950175407,-0.215252478761,-0.136486668977,0.000300996569807,0.0834842118582,0.213050008846,0.0985274636568,0.224609498023
awn,0.00983659270537,-0.00837337703937,0.145686953504,-0.0973192817058,0.0656690158077,-0.00540303724412,-0.154456424643,0.194203318023,-0.0570427544374,0.0286841501821,-0.0383363825872,0.120804135912,-0.0375377204429,0.0360718028144,0.00689174595129,0.0808582536506,0.00158137020845,-0.118447333123,0.027246313869,-0.1904400393,0.0333083743585,0.174203561379,-0.0346619273842,-0.130360996569,0.00107466684288,-0.0280709019026,0.0709857568822,0.0354346944071,0.152695260698,0.106428380112
hh,0.301927101427,0.306875548161,0.463951037005,-0.487167621772,-0.303873985183,0.665727899473,0.155949187613,-0.0995980775911,0.57501444018,-0.539442962519,-0.550170098763,-0.456227478215,-0.235922793468,0.551351345841,-0.402581135858,-0.562273612966,0.0371805974636,0.377771658019,0.461320480115,0.27073048651,-0.57618422917,-0.540946174254,0.167190530184,0.377174587774,0.561087994619,0.255908414481,-0.548598665539,0.621810529091,-0.503200148455,0.430907175504
jh,-0.388409508323,0.193214216769,0.114791346494,0.130776718244,0.299238927758,-0.0738580546915,-0.158272722512,0.153099808652,0.00992511282545,-0.557308128871,0.148035205376,0.0376490499884,0.354538544791,0.484741520182,0.167813135603,0.0728036393334,0.318640331528,0.434121249528,0.021676067018,0.183294120212,0.193519751404,0.255438881872,-0.459631488929,0.516369088464,0.399252677666,-0.289444828366,-0.0379789694348,0.0481443800801,0.195794080247,0.0982904347526
ahl,0.0435055389901,0.0511328376344,0.0825043294396,-0.0567723504495,0.0628937947013,-0.00790825727661,-0.15151092892,0.170587817757,2.71105327303e-05,-0.0493839444746,0.0185075597061,0.042904542234,0.00192375367806,0.0728517399281,-0.0172889351271,0.0437537491461,0.0163576622907,-0.040601124248,-0.00713475631243,-0.119400027256,0.0308163044577,0.149530094572,-0.0335209969574,-0.0619335546958,-0.00733351753704,-0.0255806138677,0.0100878348756,0.0557572699379,0.13056496081,0.0777915439021
dx,-0.518052910295,0.350313990826,-0.173111272301,0.605093321412,0.366725949179,-0.369149620902,-0.141156213787,-0.266958432479,0.159835281011,-0.440990086459,0.180891743186,-0.410859876965,0.623510275078,-0.370150363701,0.11940016819,-0.646253735221,0.460085855569,0.525168873642,0.0172033804474,-0.505808325313,0.533923502283,-0.492800286993,-0.401144005419,0.432709421722,0.471222802682,-0.312715371567,-0.594168795986,-0.18573980924,0.230829573923,0.308543498204
own,0.0942503161855,0.0571629918531,0.587181609182,-0.253045983391,-0.17994324903,-0.325753321865,-0.243401620367,0.169424349847,-0.136933394084,0.200232945305,0.171121764948,0.539618829442,-0.562288325354,0.135100360544,-0.196027280969,-0.113195650517,-0.0316151249058,-0.31049101135,0.115813291139,-0.464117210826,-0.00105743505743,-0.205410035914,0.328224232954,-0.41185294907,-0.243177240326,-0.389541575357,0.148748878093,0.417108995413,0.29764399244,0.256700532502
