label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
#,0.278723198046,0.280919250811,0.992615350966,0.500672299998,0.663196110309,0.344572994337,0.692971600761,-0.8606462687,-0.833601545737,0.223745991476,-0.650294895849,0.355438670492,-0.650527461717,0.723052081766,-0.960222550655,0.721186461982,-0.0166473615737,-0.733473532205,0.0291737481391,-0.573335838049,-0.238933779244,-0.333914026064,-0.119722658107,0.5755008205,0.661728688669
ayn,0.00115633518564,-0.0171316460656,0.0748803976515,0.0733327929544,-0.0136682524441,0.0718556153088,-0.0628799989153,-0.119135082796,0.107595900106,0.0228722736426,-0.0636373547919,-0.0196095797327,-0.0460462568812,-0.0634887206886,0.153485930601,-0.0294522271747,-0.0291133136678,0.0375782313128,-0.0579892257364,-0.118500933911,-0.158328179019,-0.0762927572287,0.136954071381,0.0476534504162,-0.172949954154
eng,0.0541116552383,0.0399381284019,-0.0408548472198,-0.00746566994256,0.0420274005229,0.0561731427962,-0.00578026896817,-0.0558627787,0.0910179434026,0.105926082416,-0.0925666855906,-0.0352136793151,-0.00660137831607,-0.0200478626759,0.0783130590667,-0.0707696895523,-0.0163110463845,0.0284155598324,-0.071808436426,-0.109908708707,-0.182815254542,-0.093276005641,0.163009823155,0.124195354513,-0.0441694158998
aan,0.0589979736293,-0.0600437680738,0.0945184236802,-0.0166237595196,0.0262800424007,0.0818934450211,-0.100210323959,-0.196969048058,0.0465102001345,0.0345378883709,0.0152602644087,-0.0935074953798,-0.101750662679,-0.0734251691212,0.293257053934,-0.119582799621,-0.064896797102,0.00275617669728,-0.0513937194274,-0.0674061596832,-0.256967159304,-0.154632710879,0.132330516285,0.139188040137,-0.18278642995
eyn,0.0337311372828,-0.00510956417011,0.067172118024,-0.0148185861451,0.0509596055268,0.0789188415011,-0.0441663146402,-0.128590864495,0.0967624630972,0.0467930741168,-0.0482507471548,-0.0730916494749,0.0144636522117,-0.041227379039,0.163720726927,-0.0685623431023,-0.0185116807772,-0.0118028084793,-0.0718063971409,-0.126385862026,-0.229183168747,-0.082357915584,0.13394987238,0.0893993432517,-0.116673347685
nx,-0.0289105763135,-0.311372600695,-0.483731372629,-0.533831627682,-0.0941006736307,0.207645799399,0.839542529197,-0.406041789536,0.281942917671,-0.548905585998,0.367347518919,0.761402505748,0.104770632123,-0.381063198178,-0.27769741011,0.566790372048,-0.249813244651,0.177682280111,0.527317964634,0.373488371017,0.269101291705,-0.729138347855,-0.496036480295,0.484742932293,0.0860744185615
oyn,0.0120460873029,-0.0100523092498,-0.00192640483452,0.00679012074123,0.0573622480407,0.0652467790888,-0.0410862044063,-0.106315855029,0.0950164388466,0.0527374325565,-0.044899933777,-0.0685245042714,-0.0341407824996,-0.0398779704012,0.144626903642,-0.0506271959357,-0.0112942678476,0.00333016093985,-0.0451784850463,-0.0713281923186,-0.198354462955,-0.152563931089,0.124269688569,0.13462074726,-0.127120913912
r,-0.579806541397,-0.784157614936,0.463959317375,-0.0841690880192,0.294595004522,0.5784093932,-0.374880406195,0.450360328947,0.137171223499,-0.235903505818,-0.701558772865,0.649730357204,-0.375257124316,0.399829002846,0.614217963824,0.507968067463,0.362738464858,0.387002580323,0.378721243158,0.331630835452,0.562079704767,0.00447253667436,0.287827534255,0.469438257159,0.112050507935
th,-0.138877968347,0.73883554977,-0.193901540032,-0.332817434701,0.438645999688,-0.186232672606,0.412444695529,0.369528342164,0.520600389121,-0.568030175966,0.280727800594,0.76846236203,0.116629302464,0.616595339401,-0.393954739574,-0.0820121734276,0.369501545686,0.574877810008,-0.53412250094,-0.552884422398,-0.24237597817,0.357591710422,0.0840707322209,0.0163777316462,-0.062979808794
t,0.524311880238,-0.230643391019,-0.511100297782,0.288948401411,-0.533393841808,-0.313706686157,-0.609742659711,0.538372049068,-0.578921883866,-0.258480175611,-0.534127521267,-0.429614490987,-0.0268387874888,0.288066660406,-0.52083807255,-0.133276498308,-0.588284571548,0.367758537191,-0.525539274804,-0.672866664715,0.44445568762,0.247251596925,0.57628804749,0.0377428846003,0.36884951726
