label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30
zh,-0.122399391468,-0.0618122082814,-0.057295822603,-0.120622714264,0.202074092064,-0.276458560102,-0.0616134627517,-0.0395590744801,0.0452668603519,-0.124220950826,0.102097771699,0.0293027342652,-0.114131974516,0.199640448614,-0.108763439784,0.00294013245233,-0.135161662917,0.346000534108,-0.0756988451273,0.140273259019,0.0818572260504,-0.253826937678,-0.182768552058,-0.0435051694247,0.0612527996305,-0.159932352988,-0.0552825693862,-0.0602582312118,0.0979821515338,-0.220714329709
er,0.326497073365,0.382568825192,0.347729987769,-0.29656296536,0.569664015558,-0.393029717818,0.380599645716,-0.17959216609,-0.266726873119,-0.390993821233,-0.262051813631,-0.563714134739,-0.375717640641,0.378935708743,0.541974031961,0.127926301205,0.233118893492,-0.159604392872,-0.227069058137,-0.120376190231,0.236114369612,-0.305869148313,-0.44543093248,0.285175373334,-0.251998249535,0.458231179706,-0.0220983157396,0.469321697788,-0.555835973782,0.672944478302
#,-0.0139177161387,0.0431504830054,0.0393158696972,-0.0574779155032,0.119275392342,-0.084562259359,-0.0774878525352,0.103539952923,-0.0544047954387,-0.0654261710345,0.0160731151008,0.024106928395,-0.0457286006098,0.0266184975648,-0.0248310460568,-0.00314734504053,-0.0260778780707,0.0857651445997,0.0135976725583,0.0213571978379,0.0201717146881,-0.0111576657692,0.024969285825,0.140949720385,0.0240156834711,-0.0523144414108,0.043676697198,-0.047766188241,0.119800733805,-0.113690615641
ng,0.0406785917082,0.200497398553,0.529068586505,-0.571703652309,0.350383215259,-0.567701759011,-0.273229562205,0.405704659998,-0.493483982978,-0.583640115247,0.191804832963,0.519041161211,-0.185041331501,-0.32281816104,0.186721745972,0.578873599943,-0.261005486265,-0.271156300435,-0.53262703955,-0.389946697792,0.385524283942,-0.506452792752,-0.443813197175,-0.466581772541,0.527894393097,-0.615685473668,0.266508660913,-0.519879181055,0.367028055684,-0.388978672727
r,0.419526216231,0.454324496132,-0.0356865974005,-0.360222129164,-0.176219446929,0.220694624193,0.00113219560972,-0.0920698717496,-0.441855357211,-0.541353605745,0.406057588669,0.410195510591,0.230485395311,0.476272354829,-0.578917278199,-0.632498555815,-0.540441434803,0.457885385544,-0.324069278747,0.210483933755,-0.518428277492,-0.516766237099,-0.574859313765,0.365161263921,-0.0590396309588,-0.506987089331,0.449953413877,0.0608121090217,-0.191714987908,0.305268816388
th,-0.363701492293,0.180976437116,0.193955599797,0.519604849855,-0.29437720777,-0.541283771142,-0.467417564634,-0.57443568677,0.399405028251,0.0712778171487,0.373542831322,0.434969517899,-0.0437767191692,-0.2302225379,0.545319040254,-0.366217273144,0.0499572598612,-0.10608378423,-0.185551795325,-0.374560731355,0.274588916537,0.0694191576897,-0.137805564176,0.081796910516,0.352187453517,-0.147986229091,0.559018183639,0.491680702946,0.3042190895,-0.33176675355
t,-0.366759564149,0.0649882297517,0.514085175764,-0.248734233716,0.381014586473,-0.70574455459,0.57586442354,-0.404996679558,-0.616405106089,-0.0552315482555,0.590282431012,0.558868085128,-0.145604050712,-0.43640724904,-0.0586295101997,-0.584348219468,-0.571393395175,0.0102640675007,0.421737999141,-0.534877224402,0.463775143842,0.486545310541,0.398665335516,-0.105083371158,-0.387140267586,0.00808020306368,-0.334764080627,-0.256824189118,0.0601579595264,-0.403578305882
<,0.00586048856376,-0.0134161808518,0.0225358297765,-0.0333408792199,0.133645825717,-0.0878820242783,-0.107204557732,0.0779995484749,-0.0677497380463,-0.0772436591597,0.0894147911406,0.0203605715044,0.0549791737736,0.0591921811659,-0.0251733000898,0.0710231548381,0.0218223778869,0.0764094285492,-0.0170254219709,0.0777736113818,0.12041814967,-0.0171397802809,-0.0724367106856,0.024745610868,0.0286540428877,-0.0425244742799,0.0252233553975,-0.0716232847999,-0.0142259284831,0.00623351127604
>,-0.0425760538912,-0.00421391240108,0.0206140376783,0.0628994745794,0.0321012534323,0.0202604062027,-0.0413995910742,0.0236479154822,-0.0242230238434,-0.150582353824,0.0164981152605,-0.0224060464123,-0.0238124182564,-0.0485202104913,-0.00223853177174,0.0569878568245,0.138052720852,0.0672158867399,-0.0464896797779,0.0719360989498,0.037187424421,0.0139044957724,-0.0110439176684,0.0508978663301,0.0534323649032,-0.118125135076,-0.0209507624994,-0.059395102961,0.0766589748117,-0.102748085742
w,-0.144690636322,0.0770876041033,-0.0710030940931,0.663921902467,-0.133117785829,-0.0363691867883,-0.618715913458,-0.437678166483,-0.0421757965031,-0.0530234261141,-0.249512364328,0.260395217839,-0.396338595751,0.418651802158,-0.55922327468,-0.56238264806,0.455858971984,0.29138891464,-0.569918423048,0.633554435087,0.163855182854,-0.016693589473,-0.0488647095116,-0.352012980934,-0.440889862887,0.536406870947,-0.326036783145,-0.179612408077,0.520679747138,-0.544819347841
