label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15
ey,0.638147758987,0.316082541296,0.105181149793,0.425935999009,-1.07740658334,0.665179496118,-0.0331860080091,-0.523620524936,-0.0314486766628,-0.190930404756,-0.693783938112,-1.16676855189,-0.607460896097,0.649780454765,-0.855451528919
aw,-0.258011707486,-0.632274805093,0.517360468521,0.114997816242,0.311638663873,-0.62726700412,-0.453364747349,-0.0779424048969,0.251914174081,-0.425364458782,-0.0472189895205,-0.843614907714,-0.969242133099,1.00579518422,-0.2291752567
ay,1.04408686298,1.03801397764,-0.680816371044,0.160350781811,0.289863114886,0.0330177479405,0.290457116312,0.368542467458,0.6925333441,-0.736799892587,0.477936629493,-0.127695800154,-0.926103079134,-0.796428671943,0.083298681736
zh,-0.116919233798,-0.265049484494,0.081668979741,-0.223603549961,-0.140332762255,0.151189152818,-0.00192735316552,0.170343510662,-0.0751939793695,0.0299290983522,-0.239268318204,0.171056045782,-0.0161955943071,-0.119986701666,0.0399355504368
er,-0.463870429485,0.206027634867,-0.831143440918,-0.776961573631,-0.899264046713,-0.659239687888,-0.0797351617066,-0.891806713692,0.113427051395,0.322311938862,0.355946063007,-1.02865753242,0.171695482735,0.00143728761401,-0.703653963899
#,-0.124127999713,0.060575581555,-0.0223316332315,-0.0691042078014,-0.0451375608186,0.0771267539241,0.0619424408057,0.0604109444139,-0.0601519425279,-0.126565111398,-0.0308013306557,0.0713812712374,-0.149044484479,0.0267020360677,-0.0102118663854
ng,-0.158952057688,-0.576595339445,0.81094149668,-0.511074522321,0.64933615888,0.804061606316,0.656690483139,0.881248558083,0.394315166686,-0.949383400285,-0.355682368571,0.715165308198,0.0767794945919,-0.869111621668,-0.278861559129
r,-0.553544511588,0.245502649652,-0.540434122302,0.34733180515,0.128497722624,-0.164510039715,-0.314144447244,-1.13250327305,-0.145526718546,-0.35221414631,0.69719540808,1.08450472429,0.657737843049,-0.828754432839,-0.276356052948
th,0.963868958919,0.310270059902,0.991243320053,0.732623719466,-0.533954287549,0.612461614527,0.0173771704728,-0.00523618432338,0.853713413822,-0.568992844483,0.139782080723,0.63907163601,-0.39297671847,0.414780117876,0.430152481775
t,-0.267320152569,-0.773449012339,0.911012064289,-0.467191021379,-0.335688515554,-0.299772105959,0.580220001666,0.657407853935,0.144759815548,0.083805911819,0.495664322636,-0.538197897748,1.03589263163,0.843667065157,-0.592170694022
<,-0.288462433848,-0.241386944531,0.18742007305,-0.420018259442,-0.0381032349077,0.23416512672,0.00105365353824,-0.116577138177,0.080447429221,-0.295733940479,-0.391029761378,0.182912584461,-0.291894913224,-0.296474593363,-0.186226686306
>,-0.420106869778,0.087521160909,0.157465702908,-0.501755631709,-0.041946869274,0.206429106493,-0.233182692298,0.246644493417,-0.222375912536,-0.0749544025356,0.00101608339912,0.139873273836,-0.333556070382,-0.204509223272,0.373319170321
w,0.578779097074,-0.609796117657,-0.554460056312,-0.635518649684,-0.654074771394,-0.576139687641,-0.985986022395,0.134382999444,-0.615300904836,-0.535289167451,-0.137736024643,0.398823059834,0.826985421694,0.0278846534068,0.880965529638
dh,-0.541156812795,0.265840051884,-0.500762647256,-0.349898708668,0.0941627819404,0.894483986966,-1.16643476276,0.878906696504,-0.526506893101,-0.937461961764,0.378374670055,0.489672410975,-0.522513427985,0.600975484223,-0.412265369024
y,-0.893160404785,0.610745036618,-0.0287661009484,-0.74262196377,-0.844359833112,0.673185229939,1.02010447016,0.168955391816,-0.887456378216,-0.786016244331,0.40116148631,0.565092519108,0.0775229082872,0.683865572241,0.576088975413
hh,-0.368053142809,0.562029874082,-0.428455140137,-0.949222025009,-0.876413381201,-0.639695255429,0.372983102204,0.791799491351,0.311184501984,-0.746600940301,0.534947435188,0.737104985192,-0.80275911166,-0.0961545562721,-0.0931441333114
jh,-0.500659527369,-0.205540520062,0.146515061695,-0.0310762583896,0.404759481988,-0.0767315699973,-0.755075905518,0.281406230298,-0.863507087663,0.876478828031,-0.297332790429,0.0549464405382,0.485139705543,0.259663777365,-0.480947391257
em,0.6385342714,-0.0675523081824,0.693468735427,-0.722474793694,-0.551363447777,-0.499109797249,0.405883775965,-0.390008565016,-0.579403324474,-0.70075179575,0.176390349665,0.0366714702712,-0.770161905788,-0.337709614518,0.0334014411687
b,-0.1618929727,0.646910666436,-0.203506583505,-0.64297455897,0.672029259316,0.518643673101,-0.697596462522,0.858675722545,0.553902606286,0.521145840387,0.464360423346,0.510808838931,0.773825529546,0.537840240104,0.492318801333
d,0.12404340588,0.946536174164,0.410812298262,-0.197897599686,0.663335319019,-0.096763200922,0.189845906547,0.854301653144,-0.488014612947,-0.764939392675,-1.07751993382,0.0828537094052,0.928132970258,-0.0948177721581,-0.615576726972
g,-0.646636530076,-0.239369631355,0.568848382523,0.82698135542,0.5377652653,0.344186882986,-0.790430800432,-0.248143751314,-0.854132000234,-0.421853736177,-0.748709164527,0.647963307953,-0.0657627089744,0.336061830918,0.713022844167
f,-0.295478292483,-0.240050508434,-0.203557194738,0.889295007523,-0.632006563204,0.811891966208,0.720007381438,0.59588993288,-0.380792964908,-0.415809647597,-0.85714243109,0.557083884621,-0.705309589494,0.411698138907,0.173334417189
h,-0.147651890922,0.0336677050288,0.0382633532719,-0.218784908309,-0.136903889535,0.114960960883,-0.0411962767527,0.125132205546,-0.049506211406,-0.231803995242,0.0115796569029,0.140094230746,-0.217920354718,-0.0333126350867,0.0860846609094
k,-0.521053607556,-0.010514741064,0.32290599496,0.0851923109497,0.228193029781,-0.437326622201,0.528104881831,0.964014120178,0.853145299129,0.229211536833,-0.902310068416,0.834746150917,-0.193391943906,1.00261382721,0.419116482003
m,-0.362431290298,0.364447642071,-0.717747233902,-0.12991833796,0.49788989593,-0.818646137382,0.407858332865,1.10848628617,-0.506296355262,-0.26489988261,0.595319716418,0.214971052324,1.06610878055,-1.06052570118,-0.603061909539
l,-0.0611437226627,0.89099912021,0.448059861084,0.0599970449682,-0.572634411094,0.319293917007,-0.817540404833,-0.709004991375,0.821265109173,0.83783314374,-0.719009465749,0.893894807196,0.401975316201,-0.0851770374389,-0.0311124434859
n,-0.927920332166,-0.929745098295,0.589857689172,0.807548241748,-0.907247792738,0.429485355522,-0.341664884841,-0.336980609835,0.424909137544,0.843031128958,0.139551845591,0.971114809527,-0.785227028987,-0.316905147328,-0.265847776529
p,-0.545387380712,0.491838517662,-0.413967820932,0.709473913612,-0.626571684178,0.717649211792,-0.0512810010827,0.642625139023,0.369261540887,-0.292647365279,0.593135805189,-0.675543366076,0.469410742192,-0.743446761458,0.838652571581
s,-0.452702755484,-0.964114144605,-0.299002759712,0.679091607556,0.838617338258,-0.781747485239,0.261096108474,0.765825613067,-0.708098632091,-0.145888346134,0.402895037139,0.549909415617,-0.594839605425,0.169305756217,-0.533020818151
sh,-0.998116923751,-0.352031861192,-0.490644877257,-0.591153236361,-0.556436439334,-0.438085674352,0.36833132753,0.383559406017,-0.256911241841,0.341754874523,-0.265901318749,0.580499278781,0.507223169887,0.0860033758026,0.608490478158
uh,-0.448782226617,0.800168846273,-0.863379901351,-0.16241173562,0.365374732379,0.429508167159,0.726630177379,-0.965516149755,-0.243025205536,-0.132425141955,-0.469331603925,-0.0916213189876,-0.72015023921,-0.581937554654,-0.493526559597
oy,0.0623196967415,0.0499062237866,-0.272088531222,-0.245196003972,0.100513036182,0.12885586168,0.134480106985,-0.419087071444,-0.287221988942,0.207413467376,-0.295176897012,-0.205400463861,-0.0169125040389,0.0491464110788,0.035595231578
v,0.234554280807,0.880226584134,-0.191335761642,0.473929503047,-0.800846088089,0.724033301201,-0.295627184455,0.950196693974,-0.680736201704,0.0458462392062,-0.918777857727,0.18668749475,-0.197248255191,-0.883069605949,-0.421497033475
ow,0.0163871150456,0.630035648106,0.804513110683,-0.395602217867,0.403338760727,0.311976888263,0.0114951153205,-0.977807737,0.605839917776,-0.731207183225,-0.50566953603,-0.551602144057,0.795935179741,0.546315016704,0.552402151133
z,0.0653914985817,-0.97566628426,-0.641093412776,-0.0429986719458,-0.769217541962,0.617173268122,0.589322490127,0.883115529339,0.439050908936,-0.0598494381939,0.856828590923,-0.111326124717,-0.418852608175,-0.877516566016,-0.543420821155
uw,0.714749241859,-0.785105619972,-0.828490736304,-0.223136683822,0.75185186463,0.596879450989,0.571990705811,-0.98577487237,0.501321781263,-0.826977922378,0.701964312635,0.638457721415,-0.770760381567,0.85770559567,0.133485175231
