label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20
h,0.0199562529878,0.000129659386045,-0.0141300899085,0.0979746603776,0.000106737504617,0.081854881355,0.070289801555,-0.0726433634787,0.0401978671013,-0.124082669635,-0.175800519097,0.108845778214,0.0752794975245,0.0432216351539,-0.0500790646963,0.0390595944395,-0.0144694511469,-0.00488493467379,0.139838540688,-0.0590877339009
k,0.344888306627,-0.665391236778,0.479607094218,0.0625792085565,-0.2285122857,0.567304004319,-0.195271493108,-0.0505196584219,-0.133067663745,-0.387553286372,-0.566980403406,0.589810729668,-0.559642530578,-0.444832848612,0.441310157457,-0.518543337824,-0.438418314819,0.382223328008,0.532439331215,0.35120012695
m,-0.119277467768,-0.206611796732,0.248089139571,0.444489201427,0.456065043363,0.467315110152,-0.340876738033,0.254164439658,0.216760036836,-0.00608592487942,0.252786616796,0.404916667237,0.581283739528,0.0411891519434,0.312137395083,0.585767122815,0.425596056079,0.667155462182,-0.155285567039,-0.0102077706503
l,-0.599222522242,-0.439075039696,0.255288168194,-0.389089259482,0.47709657117,-0.367097073969,0.69680956057,-0.000465422115329,0.608096854337,-0.00760470418552,0.171064184928,0.32432179665,0.632653708554,0.570295157107,0.550945619646,-0.484002130765,0.00880684400785,0.363753580985,0.176991891395,-0.116859040439
n,-0.441454798296,0.281852695908,0.394860016522,0.103769434686,0.0727328822576,0.437819470255,0.451184632641,0.563134336123,0.161409973482,0.424082856133,-0.6548011141,-0.564927125999,0.651460918541,-0.406569942103,0.454284683843,-0.386311150856,-0.455268437107,0.460760696542,0.344697378827,-0.405542837112
p,0.311396425229,-0.353396742875,0.516932210242,0.388172992294,-0.539913084161,0.309765466475,0.504955268265,0.460461989965,0.149728177401,0.294501196819,0.291633752842,0.588554832751,0.636289052872,-0.316419972875,-0.00679467386329,-0.292513886721,0.347141192702,-0.63976890192,0.320948040555,0.27112932075
s,-0.430812907348,-0.257508877156,-0.0225558174237,0.617594354411,-0.522377167554,-0.581649063362,-0.333854079417,0.142758444839,-0.532038532171,0.290006517643,-0.513278228201,0.46315357798,-0.154507895213,0.115729710296,0.533905772772,0.182942329953,0.0783409632547,0.402682382397,-0.0759301180125,-0.558364938018
sh,0.481558321474,-0.597950845742,-0.00356498919251,0.265557266953,0.144534337442,0.143657435802,-0.229355896587,0.588165775623,-0.0118353114111,0.262423731636,-0.273335105079,0.496991006718,0.554431443163,0.388647124373,0.44007804999,-0.30715549046,-0.420397647858,-0.248472364141,0.333038214282,0.102387196127
uh,-0.57921643913,0.552460391156,-0.349112623377,-0.595982379154,0.43025326155,-0.544968309296,-0.412337517689,-0.552343873428,-0.261048533732,0.409735055097,0.576009608852,-0.61757559889,0.427142022401,-0.53909655539,0.591989313771,0.360559480127,-0.4468183587,-0.568926966222,-0.23683200715,0.453067598005
oy,-0.100040837919,0.190673278418,-0.206599469417,-0.407665157189,0.384218420179,-0.250729631532,0.182824297022,-0.0455739776699,-0.0322657358259,-0.121247636365,0.198447325743,-0.0845481485925,-0.0332253324405,0.00893448764004,-0.199666495938,0.252806841104,-0.0770375412041,-0.119730799166,0.234923496791,0.0437725606348
v,-0.557744218256,-0.301478336008,-0.0375050255943,0.431109926933,-0.289487875986,0.697169990355,0.260094509372,0.667616506573,0.456141818377,-0.0160422324618,-0.559066825653,0.458980695741,0.210140103555,-0.234372496621,0.357448125061,0.0745548513895,0.644810049354,0.560152375829,-0.476890290792,0.406203741225
ow,0.402098780864,0.656491970799,-0.470115984462,-0.61097804889,0.264349286226,0.0485217520727,-0.124712509112,-0.453290210611,0.499614681882,0.15646380578,0.600870691738,0.211278412511,-0.676839748703,-0.417500639868,-0.52611288888,-0.38547369234,0.186653688227,0.412319132008,-0.363255576947,0.556462580013
z,-0.479620888936,0.424475201539,0.476251079107,-0.63035768842,-0.152458418637,0.675791699205,-0.273488231139,0.541246855016,0.244452131637,0.156678612522,-0.5201050251,0.565531891717,-0.0987428771113,0.483131731621,-0.00336094581709,-0.067198001224,0.487393320519,-0.434804064921,-0.334100955239,-0.622805142381
uw,0.43206645548,0.459873573684,-0.557976660299,0.573944764888,0.470002290319,-0.669530691373,0.648781423233,-0.627654236084,0.533315833625,0.558318338285,-0.399050522897,-0.69912320238,-0.661372964742,-0.535195266388,0.289074692505,0.658343637725,0.673089498082,-0.615661351145,-0.4369732929,0.485141360782
