3000,0.089999999999999997,75,5,0.67592195658148013
3000,0.089999999999999997,75,10,0.67592195658148013
3000,0.089999999999999997,75,15,0.67592195658148013
3000,0.089999999999999997,75,20,0.67592195658148013
3000,0.089999999999999997,75,25,0.67592195658148013
3000,0.099999999999999992,75,5,0.6746139049189348
3000,0.099999999999999992,75,10,0.6746139049189348
3000,0.099999999999999992,75,15,0.6746139049189348
3000,0.099999999999999992,75,20,0.6746139049189348
3000,0.099999999999999992,75,25,0.6746139049189348
