iy,0.216293301117,0.410024847501,-0.304395732002,-0.436056603283,0.314600665348,0.122772157534,0.120959778178,0.551685336962,0.350645534452,0.347055591635,-0.379220052659,0.159496474512,0.390283793472,0.498822218603,0.595296080999,0.325094476265,-0.133654138018,0.143707136811,0.491510436826,0.387806528246,0.296426805674,-0.0746550839266,-0.23405752345,0.43356908661,-0.371722377191,0.551564237162,-0.196258093766,0.329274470968,1.03236687918,-0.0292972812488
el,0.0632625130846,0.224576801305,-0.133752449315,-0.1639204715,0.148578178273,0.0300295410853,-0.0312126914037,0.241318739841,0.0365592799671,-0.064387583253,0.0691393812487,0.0271156425374,0.0101895765124,0.0436272258562,0.114738151058,0.0318398500499,-0.17191323032,0.26646137492,0.138732036579,-0.132839776156,0.0308204768987,0.100963875014,0.150741371217,0.232059841792,-0.274610195846,0.0729730486679,0.174844236995,0.120959765061,1.06660367298,-0.321194580175
aa,0.129976793057,0.247804867536,-0.473148007794,-0.26788164054,0.34635898774,0.308236351975,0.344644023454,0.240536654799,0.314737977824,0.554123295172,-0.158915665822,-0.153917459392,-0.328843107408,0.241285464866,0.0323440103399,0.454876413491,-0.0922773692422,-0.196821111824,0.374397469676,-0.389949265102,-0.466636447046,-0.0321509137381,0.437289800717,0.573078268678,-0.111755065581,0.0576709621859,0.310896966709,0.133170995295,0.905897774111,-0.482339995094
ch,-0.0371677212213,0.179200542831,-0.16491782185,-0.318379588973,0.0160428777788,-0.243830999204,-0.277731485889,0.0720746193528,-0.223777542034,-0.0629022267686,0.196021593597,0.100934399567,-0.216429279537,0.115397576685,0.0202502298309,0.0292377283282,-0.217311306401,0.190495043007,0.206632763006,-0.0889574352655,0.0968636533027,0.149729575958,0.30135348992,0.154004286044,-0.206387992791,-0.0164618737085,-0.0364197029939,-0.268291485077,1.03306727759,-0.270118832575
ae,0.219733724228,0.259019207655,0.190486788426,-0.497974222435,0.568034869544,0.576109150929,-0.163629100465,0.621366958192,0.109710308356,0.213725097972,-0.373716743758,-0.235950850206,-0.288801535938,0.517634165484,-0.093536005343,0.599686381491,0.0499507044826,-0.555173593095,0.443654476802,-0.270045889773,-0.427886162482,0.402059131754,-0.253288443528,0.628317743938,-0.353977480155,0.226350973885,-0.257740532388,0.0555383551488,0.892957932564,-0.120166989026
eh,-0.129281761199,0.554733705077,-0.400496895833,-0.280538996743,0.488937261087,0.371156095964,0.388296698955,0.274024502121,0.21543576845,0.63274120311,-0.222311235305,-0.44591360262,0.031737201311,0.613695101839,0.339598509143,0.572724853545,-0.453096766138,-0.482015289458,0.111983965192,-0.364172547075,-0.499087390941,-0.0862546670244,0.293505755657,0.524919147106,-0.341411241143,0.217619227273,0.211992653072,0.323783417907,1.02607580182,-0.362324831383
ah,0.328356765865,0.155940202189,0.206071404172,-0.520461786544,0.336643139814,0.456968082181,-0.000264885033903,0.487741242643,-0.0899917330194,0.641677701377,-0.537920079936,-0.42821645555,-0.539927114647,0.257272779532,0.364708855077,0.165453517061,-0.562913538177,0.135539245034,0.067457577773,-0.198836938362,-0.458505041012,0.347629716095,0.367904481963,-0.264410241641,0.0222960165321,0.567498601494,0.442116369854,0.560442910495,1.13953742108,0.0961529273425
ao,0.00950983462687,0.11618715675,-0.145881375198,-0.190234073389,0.0883451673429,-0.0268141937962,-0.0709278272787,0.271721254508,-0.039439409734,-0.111137772702,-0.0706544113968,-0.089112809927,-0.147695734115,0.12251243443,-0.00341597333308,-0.0601864547172,-0.217244526588,0.0424575793515,0.204981821628,-0.172943481115,-0.00751947586993,0.140846243945,0.25398271145,0.202396254288,-0.129291700097,-0.0539524254473,0.134184128239,-0.154840971816,1.0372916667,-0.388493525537
ih,0.155457152914,0.267749681899,0.00523168095182,-0.582525166514,0.209034207126,0.747126007623,0.687447772893,0.527337855476,-0.2982058949,0.184293982013,-0.611089119092,-0.642833877258,-0.0437754376994,-0.218752393428,0.134935452271,0.406711966355,0.614950938238,0.242983833698,0.567859871708,-0.378020710417,-0.454119602576,-0.0130649465047,0.342594920114,0.526346715179,0.180898867646,0.041392993844,0.311844017879,0.66170991297,0.889529169295,-0.4847401698
en,0.07745655536,0.22570259574,-0.0477622493788,-0.342529417601,0.185289745861,0.0541282950658,-0.207501187529,0.1479731407,0.0665234991274,0.00178974614682,-0.170498569396,-0.0298615805522,-0.142218052923,0.14211698779,-0.119880382393,0.0701168494106,0.0390732901437,0.0032761568157,0.322912437735,-0.145332880132,-0.216124490629,0.0794486558583,0.339565634337,0.353281370944,-0.15192849295,-0.142449599793,0.05505290529,0.113556264626,0.971615161546,-0.335221795091
ey,-0.00631506529424,0.563278628957,-0.235511099265,-0.253900236224,0.359234877047,0.225291012297,-0.00332795955639,0.440724232401,0.146347478608,0.22045927221,-0.241743841154,-0.304321633006,-0.0235216365709,0.452970213449,0.283714884016,0.251497391804,-0.208184346811,0.00946915716722,0.42279167717,0.00458744854674,0.134194860406,-0.126561986868,0.12463861956,0.367718124998,-0.358576449546,0.393988359326,-0.164014225367,0.192231639468,0.812305926773,-0.199121491638
