iy,-0.749078240645,0.298504023832,-0.51280046757,-1.11486579717,0.635716149071,1.14184197777,1.03539919777,0.298286650871,0.680852540692,0.497286431631
el,-0.51217035208,-0.601208071699,0.446349239467,-0.423873923586,0.394252425092,0.802711266076,-0.177344522716,-0.584000737328,0.255517091762,0.684808912595
aa,0.745747744364,0.213653518066,0.0583530625762,-0.607943502469,-1.07826037085,0.311038160673,0.503168219946,0.129841555062,0.839183765081,0.96152468673
ch,-0.0506478547261,-0.418377296386,-0.172340822412,0.649026156091,-0.178499353532,-0.361826701511,-0.562301737773,0.411801320991,0.115871875303,-0.0831044420564
ae,0.920745290136,0.641888921895,-0.554017642455,-0.424003014245,0.294311816742,-0.275217028548,1.03541676105,-0.788800918287,-0.647534124334,0.483263224104
eh,0.552734832588,0.939992754237,-0.617716779996,-0.949085848693,-0.693910793569,-0.12114708397,0.419815243276,-0.934858389676,0.977510509558,0.593255184887
ah,-0.29004307385,0.703180792124,0.423509182309,0.00486265287657,-0.50142034697,0.0250207677749,1.22882660863,-1.08524699864,0.392715333794,1.0635732095
ao,-0.0852765727505,-0.0244642208447,0.0703522288475,0.0721505756615,0.040375467909,0.00737643943386,-0.106457026239,0.0106632394676,0.0952902710993,0.158493147774
ih,0.972204068529,0.954800300606,-0.805255784822,0.878752185086,-0.89827092409,0.910815249665,0.954468448488,-0.295689158051,0.244442228795,1.04322031258
en,0.797844244085,0.0693870736643,0.557016775071,-0.00611751884572,-0.500865512038,0.167290749778,0.120785614397,-0.0242501770585,-0.76118668231,0.509060509126
ey,-0.246713121386,0.38208365688,-1.01860914702,-0.396625582492,0.254721170946,0.475495300993,0.212599978749,-0.212989445395,0.376245459039,0.192762289029
aw,0.502577514913,-0.36276322572,0.0788811233443,-0.285654797592,0.315961917485,0.411265379108,0.827987614239,0.063368282112,-0.240708884061,0.921168956076
ay,-0.888983237249,0.637145910193,-0.83205330454,-0.337306014057,-0.458980357739,-0.212460094102,0.465596430137,0.326703162262,-0.416209408453,0.811088714777
zh,-0.199958373618,-0.154872108909,0.411721895832,0.027790894882,-0.141396391774,-0.340458077573,-0.547790144133,0.161778028555,0.298774510173,0.210146351027
er,-0.398939305503,0.0700196125594,-0.694345851205,-0.208056520646,0.0456428659214,0.947334503801,-0.0421650210697,-0.996471547861,0.313382297323,0.258536464411
#,-0.0938114193152,-0.038549455375,0.0768490085089,0.0860286952737,0.0531402914174,0.00664422751268,-0.137614187956,0.0115967448369,0.07249958061,0.145015754
ng,-0.044992011052,-1.13754720169,-0.0420204351727,0.374853561795,-1.08593842916,-1.0757015779,-0.83574189293,-0.75719413503,-1.01915939671,0.0278566655417
