3000,0.089999999999999997,75,5,0.71315196482550325
3000,0.089999999999999997,75,10,0.6862324814509474
3000,0.089999999999999997,75,15,0.68179170101676434
3000,0.089999999999999997,75,20,0.67635064578180915
3000,0.089999999999999997,75,25,0.67511953833470761
3000,0.099999999999999992,75,5,0.71238252267106539
3000,0.099999999999999992,75,10,0.68603462489695
3000,0.099999999999999992,75,15,0.68079142621599387
3000,0.099999999999999992,75,20,0.67594394064303431
3000,0.099999999999999992,75,25,0.67546029128881646
