iy,0.523011844685,0.621663117647,-0.052574021543,-0.73361527293,0.769024820549,-0.762402929027,-0.467265980956,-0.516714705279,-0.852406227935,0.159420725165,0.516151301729,-0.627205437508,-0.831997175739,0.741489777031,-0.652269404677,0.210419947238,0.423683186943,-0.226709654471,0.587286476475,0.349217445218
el,0.12723808407,0.251804874964,-0.375822634788,-0.63573840994,0.22820683049,-0.553177144994,0.303393266825,-0.224627384547,-0.255978321109,0.327083066288,-0.389526019857,0.0324359848867,-0.181527461727,0.335064277327,0.626321491104,0.592842714788,-0.106719862362,-0.00777415374417,0.41926988826,-0.378265936081
aa,-0.72304583034,0.491995428198,-0.480885901427,0.0488014841241,-0.716397451925,-0.426475021979,-0.0895068410438,-0.478957906988,-0.162837885095,0.363595701477,0.797939445584,0.598069434712,-0.646403508719,-0.532928153214,-0.494871446429,0.583312661273,-0.49242778575,-0.292920048311,0.52504968835,0.678637186413
ch,-0.382385726923,-0.402894194299,0.164126079563,0.288054873495,-0.247271626697,0.212636564339,-0.342823991859,0.331251030595,-0.0412661763987,0.028175825008,-0.688595584799,0.538265240461,-0.378949215976,0.55109159791,0.323009749202,0.0327807208024,-0.434239125871,0.402509811314,-0.316229091502,-0.522667565412
ae,-0.715577702314,0.842847292277,-0.179947128045,0.656093902418,0.49267745412,-0.770715469988,0.136674715629,-0.183264690029,0.267588704381,-0.574139094819,0.232140588839,-0.81067430955,-0.713311561993,-0.753487072218,-0.647883569407,-0.590063958939,-0.164133950441,0.0947689078966,0.638347637379,-0.432046321889
eh,-0.629511064197,0.378913219147,0.671771459862,-0.21936552993,-0.668814530576,-0.644023092187,0.0470612394621,-0.513173240516,-0.339373879574,-0.675327245019,0.620663402542,-0.83460037098,-0.870639286221,-0.775071661683,-0.0737764990631,0.545760917631,-0.115918111393,0.450744818323,0.782737236788,0.831553551426
ah,-0.731239244439,0.737410838218,-0.655922540496,-0.582597898573,0.552489651889,0.473574960328,-0.134183557567,-0.00799346255319,-0.509297578637,-0.597714346562,0.850474433351,-0.163474768206,-0.310991967739,-0.561430348757,-0.0425217911363,0.595133354713,-0.64772326728,0.598621618222,0.431802183948,0.471555690738
ao,-0.0219045662426,-0.0299535304689,-0.0171194916676,0.00184353288306,0.0238928417256,-0.0401138491903,-0.0797919930244,-0.0144955479718,0.0190791522966,-0.033980043066,-0.112210822415,0.0025435955087,-0.0230829236128,0.00301878434895,-0.103681603412,-0.0271369482266,-0.0581429216659,0.0577378000258,0.146274905016,0.00402048332774
ih,-0.688100772996,-0.690170800481,-0.762384506077,0.570327496874,-0.333734893661,-0.630471170378,0.332428462295,0.654334191747,-0.73960804368,-0.431874168429,0.681787838461,-0.746709308045,-0.657173399478,-0.922880053447,-0.635944004658,0.600830901148,-0.526458788971,-0.690602973199,0.805791932904,0.416253869011
en,0.333001181493,0.380242710871,-0.732238045723,0.312866969705,-0.329557783984,-0.0681300831811,-0.474309608742,0.534835366331,0.505967489545,0.284004185429,-0.719109513609,-0.569124073345,-0.347551113116,-0.658405834863,-0.214899362141,0.295161556234,0.0688978329028,0.206816557644,0.571471814111,0.405336530386
ey,-0.420606271309,0.649002480032,-0.342218742163,0.301385812847,-0.167130975086,-0.68935911375,-0.514668812163,-0.0692856066815,-0.695998212321,-0.578922914211,0.0999506100619,-0.828846231649,0.124338680658,0.643873174362,0.0342973596042,0.161608002043,0.407322974247,0.0724844245699,0.304764662513,0.405035273044
aw,-0.474389512626,0.20285215731,-0.757441872946,0.184591674986,0.503250295996,-0.502896288416,0.0626562582749,0.212223732324,0.806589964962,-0.569673546353,-0.353817086176,-0.27274354339,-0.782199907777,0.328382316424,-0.605141209089,0.610328119246,-0.141792797109,0.0530669661454,0.871306108414,0.275268336524
ay,-0.740552402193,-0.551735243825,-0.457988660691,0.408767909176,0.545609738926,0.0888538569925,-0.670513486009,-0.400464001251,-0.332784268479,0.16644209241,0.18993681889,-0.665032287328,-0.598445806217,0.0235279346664,-0.495193171303,-0.414593867055,-0.344403859783,0.0752817695675,-0.171615452665,0.623684510054
zh,0.215902150962,-0.383533474846,-0.0616436452573,-0.282206816581,-0.167186036512,0.0873357729194,-0.147064254911,0.0571386831153,-0.0741278772743,0.0459794456012,-0.273289694105,0.10606013907,-0.0608504301551,0.0115695397806,0.0516655983778,-0.323811845971,0.0603338521709,0.203213428206,0.297219509372,-0.316372157841
er,0.431188613075,0.15808989195,-0.54413821141,-0.341250665609,0.24889208336,-0.482787249731,-0.381840814535,-0.743433246213,-0.0254033991933,-0.548796029611,0.788352308458,-0.815207269251,0.0059592561045,-0.458456428167,0.665018216529,0.176502878585,0.574339952124,-0.596549581198,0.0648192539846,-0.116694011073
#,-0.000758914864265,-0.0395193944407,-0.0197266725335,0.0182697416629,0.0380040700561,-0.0318862405504,-0.0895400165752,-0.00210240999859,0.0428010152865,-0.0399534464814,-0.136979929741,0.00897321973173,-0.0304489112004,0.0132546166537,-0.0888134956537,-0.0313000408354,-0.0530736357238,0.0692255628198,0.141665134182,-0.00722295806006
