iy,0.34332015912,-0.922105540134,-0.636739033228,0.31869214813,0.635154104505,0.418832160626,0.634558491436,0.614352501457,-0.539089687842,-0.748903616441,-0.796720837154,-0.864503958626,0.795305735507,0.825943404107,-0.243213511844
el,0.45977982963,0.249975749195,-0.835980157023,0.598625731131,0.037715971145,0.299448044981,0.258807599448,-0.391601183238,-0.373927603624,0.240920313326,-0.707612531609,-0.834213760493,0.193824320498,0.317104390762,0.52777899507
aa,0.485100247771,-0.170289320284,-0.745715432851,-0.797306433643,0.438265099803,-0.389376291665,0.598996797426,0.672594007748,-0.587968365131,-0.640344187821,0.7757096653,-0.546308650933,-0.59852592024,0.0276185324614,-0.733345631983
ch,0.232552663694,0.56061556998,0.26134650467,-0.181343598338,-0.536655051312,0.363326064908,-0.466716321095,0.382966157677,0.19779777912,0.682993994157,-0.716785473758,-0.0240856830473,0.37256501219,-0.149314409835,0.560487032462
ae,-0.807855956951,-0.719679044734,-0.627736761482,-0.835183757493,0.735951125795,0.633219356599,-0.152850868531,-0.304753446058,0.751687123694,-0.513446993699,-0.504834659671,-0.0807073048326,-0.341605262615,0.690730848319,-1.00521989099
eh,0.851248297212,-0.669526210904,-0.403205649031,-0.825604555879,0.985710124774,-0.403581641661,-0.321190882439,-0.174043397294,0.295061650289,-0.70022981503,0.556062579053,-0.757463783439,0.0736673111008,0.684472583601,-0.697258503992
ah,-0.381876209444,0.833209013649,-0.728994232108,-0.422283652819,0.652366043052,-0.584232702062,0.569058371324,-0.663602321863,-0.422919703025,-0.861335278933,0.528544496214,-0.65701035389,0.583405900434,0.868430741085,-0.895981442575
ao,0.0900739198823,0.0317012190177,-0.0155050033587,0.128926882087,0.0197135219885,0.204157349022,0.00302839500813,0.157649820631,-0.096393251452,-0.040832765225,-0.103495201892,-0.00534375581285,0.0510031796974,-0.0473336093272,0.0730878669911
ih,0.235976046338,-0.633684917211,-0.807207093327,-0.428496304689,0.75714094232,0.441801229117,0.172415585169,-0.86411407862,-0.73694525818,-0.807344090283,0.583623202393,0.623312173294,-0.921170633184,0.771799472585,-0.701889985948
en,-0.3501328929,0.0977399198843,-0.020933404128,-0.086280844993,0.582546834754,0.483268708328,0.613586712449,0.200851659186,0.0756756872026,0.552960276675,0.152594890539,-0.622664540882,-0.621560458965,0.480609052204,0.708617698551
ey,0.0969647584909,0.0853451361352,-0.933380415945,-0.795681484977,0.795029540135,0.555812914769,-0.161373921546,0.269772329443,0.265510591041,-0.622599674213,-0.590900198517,-0.546231318523,0.647107233355,0.539429034403,0.452226559648
aw,-0.529252695658,0.125021376364,-0.0684725204715,-0.531900513263,0.0158830349299,0.520151704758,0.203327028416,0.454466942527,-0.494004877834,-0.236323699191,-0.582534069506,-0.802083802897,-0.652254701735,0.712153386439,-0.434561049091
ay,-0.460673724151,-0.0614931505117,-0.721470749602,-0.639846436013,0.675791716745,-0.492768269511,0.793560458551,0.517066745374,0.540531661428,-0.730791028959,-0.742553932161,-0.006741638019,0.682639229501,-0.448007821505,-0.532310506965
zh,0.330697245109,-0.238920417444,0.059860679633,0.348316838374,-0.0628443200989,0.427098949162,-0.0268806453945,0.15264191341,-0.207005645908,0.335969435414,-0.353996338335,0.226109841417,-0.0278560849241,-0.123176821556,0.31480731725
er,0.480245003616,-0.594265248438,-0.279324854884,0.972328859102,0.698371688605,-0.432469043086,0.749403523044,-0.812294296991,0.580694372249,-0.690006839647,-0.45698187928,-0.355405696667,-0.130099109881,0.766693259542,0.420676229195
#,0.541466624141,-0.901588534383,0.992070794217,-0.820921814246,-0.863655062319,-0.567373002679,0.991775118296,-0.88517937123,-0.82848818665,0.93664183929,0.737635355716,0.686860237918,0.773997384568,0.814883607964,0.88139596098
ng,0.866863700213,0.907134708326,-0.526724168961,0.579995226406,0.616604912221,0.737019430136,0.775428090726,-0.581218530688,0.804068340935,0.638246016073,-0.733296186213,0.890177685706,-0.53332067286,-0.697926229568,0.639204209889
r,-0.334336444563,0.00160258483834,-0.622663982691,0.910366977291,-0.94918750154,0.617143049544,-0.295836442771,-0.657267274358,0.501834823117,0.143883774715,0.415772250701,-0.884703887416,-0.781891730278,-0.551146718776,0.81762733452
th,0.560551901258,0.478946871712,0.45283781075,-0.175790309698,0.593098715869,0.744124581717,-0.477702885267,0.633658785709,0.43541558527,0.301705050318,-0.248193272724,0.527990245615,0.326789045204,-0.567376808049,-0.00365504077432
t,0.687830236004,0.926770189039,0.22472615674,0.912771776577,-0.859524719705,-0.481584718765,-0.703964524208,0.910571120092,0.836291370956,0.68059594269,-0.818913970124,0.592059715635,0.557508175153,0.75108967514,-0.162798641415
