iy,0.165072783393,0.882802465701,0.142616662618,0.640273981441,-0.912786718938
el,-0.377794237844,0.770922880258,-0.900108931231,-0.149404525102,-1.07417328592
aa,0.684402995051,-0.319174799925,0.754293552223,0.975239011854,-0.028234728764
ch,-0.308836017879,0.587506040751,-0.255163723492,-1.04415133945,0.471140810214
ae,1.32790266042,-0.35779415476,1.18212823902,0.569845180034,-1.61089725054
eh,1.31153352536,0.306381325174,0.559211443887,1.65751109523,-0.324197754943
ah,0.978519235387,0.355011437319,-0.119460631792,0.871449119428,-0.245903561927
ao,-0.0443542915508,0.0243221852243,0.0878830603553,-0.261364808542,0.0213984531825
ih,1.25225001418,-0.932713447376,-0.0154055568985,1.35965085809,-0.184417053837
en,-0.498452120187,-0.479466899994,0.54905450271,0.178164320442,-0.434314092514
ey,0.636950240606,0.689995598542,0.264738137442,0.283958756181,-0.762971184236
aw,0.492826692126,-0.175037635133,0.568287413317,0.0910495903999,-0.673857561076
ay,0.302137995943,0.387780797048,1.02512900355,0.107724638403,-0.518619485444
zh,-0.367969180756,0.0131482441334,-0.0626790484614,-0.50755387077,0.112300692421
er,0.117254357882,0.625173866713,-0.670795977552,0.588272772642,-1.0626644449
#,-1.45902051904,-1.18619048475,-1.35651637041,1.3869880963,0.975789237903
ng,-1.41574001692,1.00828820872,0.698946159486,-1.48337853518,-1.03092605039
r,0.0989291118465,-0.226097565025,-1.23358752991,-1.12823928208,-1.01783230991
th,-0.400745212392,0.457957427853,0.594951159986,-0.806008099727,0.538820552742
t,-0.458398604181,1.47400554293,0.136211739083,-0.685204672286,1.04854713748
<,-0.302007969292,-0.12347259113,-0.459244618165,-0.105462807021,0.258182909397
>,-0.23909940689,-0.332240317705,-0.262902416472,-0.114055918124,0.291821661285
w,0.186452253173,-0.802671559005,0.131318273143,-1.05380336161,0.457249413268
dh,0.76989170441,-1.38772437788,-1.04905084648,-1.63309380845,1.51030848685
y,1.0613212772,1.16101584347,-0.568542659898,-0.827351824203,0.882719381707
hh,0.889641421504,-0.337212500814,-0.863839236682,-0.714487349812,0.979092291389
jh,-0.3999994832,-0.0984369239627,0.42024781226,-0.973034078438,0.634850598234
em,0.656166011593,-0.216223162927,-0.67245976985,-0.369169221555,-1.11346683935
b,-0.240162400017,-0.365019442887,0.0623854181195,-0.913837364411,1.0535110773
d,-0.718321943877,0.704951920164,0.465925291736,-0.839370234134,1.12605030929
g,-0.504582984944,-0.806223554995,0.931828139306,-1.38048862184,0.977614554432
f,-0.476626497995,0.0836022932164,0.610330897306,-1.41110665664,0.972855740468
h,0.11640842463,-0.0727053656634,-0.162561768645,-0.249871741798,0.234909431218
k,-0.41957819001,0.584723352754,-0.0159590876386,-0.691865027505,0.992104432274
m,-0.421927756644,0.0017510273249,-0.239701382053,-1.29462630292,0.204972541092
l,-0.0442776861581,-0.113393246891,-0.879564685039,-1.17684719999,-0.377822846594
n,-1.36091582075,-1.21418568805,0.798143918422,-1.13584596985,-0.526858191749
p,-0.254197883485,-0.0191123110558,0.233755962849,-0.704830014515,1.2192538122
s,-0.700251354562,-0.941751908476,0.846819949394,-0.968331429961,-0.306745738545
sh,-0.279347925826,0.12563300248,-0.0918329474342,-1.19663869922,0.457303041959
uh,0.0235240557059,-0.215731028637,-0.535438621496,0.782961169821,-0.848117137248
oy,0.254220377057,0.179976650012,-0.24207240701,0.185158017381,-0.400418951522
v,-0.732864800217,-0.0663949624732,0.314160365504,-1.06587850459,0.226347819719
ow,0.197007479617,0.831256135329,1.22462988252,0.648252325858,0.0255975769753
z,-1.45350215379,0.468278538043,-0.37017469189,-0.479990071649,-0.0953960752386
uw,-0.959270283471,0.0287057328796,1.37037296187,1.36840388407,-0.967751870154
