3000,0.089999999999999997,75,5,0.49948460087994889
3000,0.089999999999999997,75,10,0.49948460087994889
3000,0.089999999999999997,75,15,0.49948460087994889
3000,0.089999999999999997,75,20,0.49948460087994889
3000,0.089999999999999997,75,25,0.49948460087994889
3000,0.099999999999999992,75,5,0.50171380683008659
3000,0.099999999999999992,75,10,0.50171380683008659
3000,0.099999999999999992,75,15,0.50171380683008659
3000,0.099999999999999992,75,20,0.50171380683008659
3000,0.099999999999999992,75,25,0.50171380683008659
