3000,0.089999999999999997,75,5,0.58837789661318973
3000,0.089999999999999997,75,10,0.58837789661318973
3000,0.089999999999999997,75,15,0.58837789661318973
3000,0.089999999999999997,75,20,0.58837789661318973
3000,0.089999999999999997,75,25,0.58837789661318973
3000,0.099999999999999992,75,5,0.58941176470588075
3000,0.099999999999999992,75,10,0.58941176470588075
3000,0.099999999999999992,75,15,0.58941176470588075
3000,0.099999999999999992,75,20,0.58941176470588075
3000,0.099999999999999992,75,25,0.58941176470588075
