iy,0.478264002774,-0.981212574673,-0.575051752936,0.563701784742,-0.261805506907,-0.391591339302,0.77162054908,-0.819412874113,0.909350714545,-0.651081369529
aa,0.00869827180807,-0.683478207292,0.383308102881,0.445575031441,-0.712107787926,0.644385101237,0.659808290187,-0.626020547292,0.696728434071,0.652191208605
en,0.804222806427,-0.10144943493,-0.563634647271,0.612142487788,0.464751633361,-0.407365074041,0.42466096567,0.189288738061,0.0381950573223,0.33294715491
ae,0.522683409282,0.573220936217,-0.752984220911,0.974261433927,-0.754399570446,-0.00362940155207,0.591050668019,-0.699540749975,1.07309814497,0.60744069126
eh,0.663661958127,-0.498876740784,-0.453018075959,0.324930605302,-1.07103485294,0.78665713268,0.870053994792,-0.392605096269,0.745846861799,0.875974098258
el,0.458365447792,-0.644806575498,0.276499991369,0.459902523246,0.0101617578731,-0.786957233768,0.930948190823,-0.330854360082,-0.570088175802,-0.460419025014
ah,1.11164710272,-0.979733527072,-0.196413087095,0.992339437716,-0.82434202006,0.201295889003,0.0740976308824,-0.605048130984,0.198148924735,0.604549980204
ahn,0.299571841149,-0.35659095816,-0.120346046166,0.297960790558,-0.202353871401,-0.143810980234,0.307048514293,-0.12147638817,0.013527878122,0.22166182805
ow,0.815922343315,-0.69210014257,0.190679257697,-0.139975229676,0.196739943382,0.61470703287,0.838249175638,-0.794855958022,0.422210478863,0.450079289908
ao,-0.177406399087,-0.974855818719,-0.0430559212169,0.152258322155,-0.723330905457,0.760820377191,1.00018074192,0.413126287337,0.753075336262,0.221460893622
w,-0.857824992407,0.428853360706,0.69774928097,0.667630339875,0.877141411583,0.826700364084,0.213020533374,0.612283045921,0.580599295842,-0.920673803806
ih,1.02022868412,-0.5225688853,-0.945118235663,0.855513210273,-0.495391181333,0.141685395465,0.791726004929,0.505917016604,0.823993586281,0.825535556445
ch,-0.267526702433,-0.14227232265,-0.205737279839,-0.686960364385,0.444660002007,0.385382114541,0.107496936507,0.0114513912416,-0.408786785205,-0.79172441799
