iy,-0.237877851924,-0.733250489622,0.49789050525,-0.642954112277,-1.2601227745,0.810839283197,0.924798732307,1.19192224468,0.380943565558,-0.376387227182
el,0.497625266942,-1.05887138931,0.720031203155,0.798408400917,-1.0478555756,-0.479209975812,0.961921522774,0.555683388372,-0.66513434788,-0.228808325302
aa,-1.00008170154,0.796887738292,0.983754782117,-0.857524911393,0.665166454941,0.654311231012,0.814958716299,-0.614006017515,0.447158913046,-0.724004021302
ch,0.779077986717,0.826498977538,-0.488451576156,-0.462751541241,-0.600516573834,-0.550930579804,-0.664674358925,0.20207032429,0.406723063749,0.0252332211929
ae,-0.280233432697,0.575619231918,-0.79983235938,-0.839992379467,0.538166424162,0.765341434891,-0.00323172726482,0.664470321418,-1.03348318001,-0.792297335969
eh,-0.970864976476,-0.176264568691,-0.92744947966,-1.11836627875,-0.099602882916,0.615912317319,-0.716941720083,-0.834661028018,-0.38308207557,0.607426450696
ah,0.135719149896,-1.07377146699,1.17487694055,0.468471547653,0.208258793437,0.342361176701,1.08211987398,-1.18919282669,0.331845643645,-0.615699092289
ao,0.0849110380083,-0.0580377062257,0.0510487913969,0.0739663837879,0.0147352070474,-0.0690956260304,-0.0118460638308,0.0865203492143,0.0492831454356,-0.111194604172
ih,-1.05724627787,-0.0520752153177,-0.829487090558,0.720633293564,0.951659209293,0.822014933952,0.975052765861,-0.45426796481,-0.733835801685,0.334949262855
en,0.133674447333,0.535414971677,0.593035978092,0.658452941709,-0.0904953555869,-0.287158434638,0.103712730892,-0.197651692672,-0.774336883187,0.119108091886
ey,1.18003583586,-0.17461984393,-0.907557752046,0.513234423587,-0.2052616326,0.61653349837,0.996438476317,-0.475904376253,-0.554192912071,-0.264359284674
aw,-0.435076931968,0.218913735731,-0.0847329116924,0.504269131056,-0.0349588088963,0.476978433606,1.00193567523,0.471565725972,0.0857395627895,-1.22212204999
ay,0.191775955583,-0.966499210135,-0.704197035581,-0.35763588371,-0.649858820944,0.810223732549,-0.682444428894,-1.15468482032,-0.606068461555,-1.3080712937
