3000,0.089999999999999997,75,5,0.78573643410852834
3000,0.089999999999999997,75,10,0.75262969588551065
3000,0.089999999999999997,75,15,0.7409302325581415
3000,0.089999999999999997,75,20,0.74014311270125366
3000,0.089999999999999997,75,25,0.7384019081693507
3000,0.089999999999999997,75,30,0.73844961240310136
3000,0.099999999999999992,75,5,0.78567680381634053
3000,0.099999999999999992,75,10,0.75288014311270235
3000,0.099999999999999992,75,15,0.74372093023255981
3000,0.099999999999999992,75,20,0.74056052474657286
3000,0.099999999999999992,75,25,0.73858079904591556
3000,0.099999999999999992,75,30,0.73858079904591545
