iy,-0.135614676331,0.319564032622,0.468913583035,-0.30649693747,-0.475690354458,-0.394352502908,-0.448868060666,-0.0886840514995,-0.453895010027,0.379507808427,0.0899465163096,-0.227345489499,-0.113734401416,0.375924272303,-0.380499583647,-0.417821073709,0.366235551619,-0.478601446902,-0.329673784264,0.127327735266,-0.464546561781,-0.495386602611,0.212723500051,0.27743980464,-0.333516337607
aa,-0.27325316403,0.255212764862,0.362158210373,-0.413659662991,-0.191133105233,-0.0761501622009,-0.323423356429,-0.266035916096,-0.305014820229,-0.410238870219,-0.490886036388,-0.0789910388389,0.386429366388,0.142406299683,0.305771999464,0.218855770085,-0.48025880327,-0.494722015026,0.276664780317,0.114607534224,-0.351616141227,-0.438608159745,0.213964827426,-0.327669410459,0.271626846468
en,0.118588868632,-0.17982756422,0.00161515897328,0.086584420394,0.103571385039,0.0126957648661,-0.129334958181,0.113295064322,-0.104832161734,0.0926051562533,0.00392086067483,-0.0768871018911,-0.141233496869,-0.0632583793446,0.0642943790435,0.0858270093563,0.101452227156,-0.0275286529374,0.0973863562357,0.0962248194068,0.0681305892331,0.05869483944,-0.142620184479,0.0588338325966,-0.0186641417987
ae,0.318015865585,0.476342525726,0.384229111133,-0.211706809879,0.460975282952,-0.433599381784,-0.420448623265,0.313253024552,-0.39185869064,0.442838320869,-0.420019412244,-0.466233010017,-0.295390575719,0.232868534171,0.433543898278,0.335629880188,-0.454255415513,-0.399896114942,0.0601218179972,0.521553119899,-0.334276662862,-0.209866327847,0.416272604226,-0.484210372825,-0.415385913243
eh,-0.336245830201,0.28277237754,0.424664293157,-0.457862856445,0.453622187633,0.0723568483967,-0.41515180737,-0.33355291433,-0.352969213299,0.0480981580956,-0.373910174177,-0.482531208633,0.466750512411,-0.0125979045817,0.358739529685,0.433335083779,-0.45268306894,-0.456576077676,-0.383836958503,0.359331714717,0.286719611543,-0.324344714255,0.373055090427,-0.408804781817,-0.321141661721
el,-0.059343179924,0.290545993727,0.0632298450858,0.00833810992755,-0.137886041066,-0.082446668597,-0.138661964786,-0.0507418644775,0.0569903930279,-0.0178090422405,0.150546969389,0.0706217428198,-0.161494196348,-0.0421124747205,-0.0558952531562,-0.0958266806889,0.30701830996,-0.181537063077,0.106073279882,0.178441145359,-0.286772203611,-0.195201259231,-0.0434357418586,0.0267005870343,0.248295542104
ah,-0.258305560419,-0.434347790974,0.406362297817,-0.400634811628,0.334160805553,0.325124835389,-0.412065896634,-0.249235119371,-0.429484810637,0.351192574305,0.375644263204,-0.243458060571,0.48914421577,-0.0981801034707,0.348552179337,-0.351328476541,-0.341910552324,-0.530456002987,0.21951287407,0.47059285262,-0.268300149766,-0.502186243898,0.149375414091,-0.347890652478,-0.251169527653
ahn,0.0512842793482,-0.0707036887427,0.0395428774331,-0.0453876338633,0.0114390915747,0.0505093657315,-0.00457623864422,0.0512579412489,-0.00067401127437,0.0633945427828,-0.126470617408,-0.0441659758355,-0.0623260187525,0.000174997559338,0.0135127164486,0.0698444744485,0.0347053609922,-0.062253673465,0.0415093050374,0.069704212248,-0.0217387968595,-0.0326405718741,-0.00257030870698,-0.000679870510643,0.0884410896003
ow,-0.32111451804,0.172952487413,0.409557521845,-0.319390547757,0.411348779396,0.192132004445,-0.377694310549,-0.319794658004,-0.387645811524,-0.239569886016,-0.431472809453,0.314833678255,-0.316123073777,0.225501893764,-0.398898990574,-0.349780859696,-0.284496800224,-0.393616536617,0.304817816266,-0.261421225831,0.00633552117201,-0.315402179883,-0.378188008777,-0.318710982395,-0.139730867041
ao,-0.350988911037,0.0635730080291,0.341817783998,-0.155808412431,-0.295266322122,0.0635493166473,-0.372247763479,-0.355164068838,-0.123743084429,-0.363298183079,-0.469191101938,-0.483471149356,0.398493063768,-0.241031659867,-0.0968279756691,0.186871306535,-0.336653011535,-0.359343865152,-0.409124666618,-0.0611070522696,-0.232580554312,-0.394119792263,-0.0688119597676,-0.375591344514,0.391874753518
w,0.396757276582,-0.492197141002,-0.437816874843,0.351562310375,-0.525817460158,0.192009309868,-0.367414009269,0.387015160231,-0.320297505944,-0.352549842062,0.095250754518,-0.174372261963,-0.476349017322,-0.258690935612,-0.245485070046,0.221300526017,0.36246158104,0.376160687501,0.286851315941,-0.349396770153,0.502745902258,0.421005241916,0.284623349858,-0.222803331175,0.237017215524
ih,-0.369705709313,-0.497493211731,0.465473506258,0.455636232351,0.33143770105,-0.549757303436,-0.452239588793,-0.370649162623,-0.494520198884,0.489909106967,-0.483453950493,-0.425780370367,0.148067430822,-0.377119622373,0.483684147717,0.469786436739,-0.398508014589,-0.507609896029,-0.492035572036,0.48910229616,-0.480306424844,-0.472392379044,-0.458909085025,0.344626029304,-0.49248491273
ch,-0.0116731638887,-0.113363694751,-0.00738369532545,-0.0817061630368,-0.177545032615,0.298897378317,0.0828274058504,-0.024545552682,0.253957963626,-0.307019477639,-0.190046710532,-0.10169151942,0.0402014524853,-0.060003053893,-0.191726387142,0.0793503562474,-0.0351111120097,0.253526001827,-0.0446710062448,-0.287583211025,0.188366764132,0.296281825039,0.169692018904,0.146697308876,0.272792379844
ey,0.0158708923216,0.292900594726,0.395606145367,-0.143418320701,0.356088255785,-0.323204503528,-0.249828191934,0.0126098092365,-0.205235795813,0.428505388535,0.352759791715,-0.377266179801,0.0857334392308,0.0815232021211,-0.126822802138,0.222254008543,-0.230257041112,0.0147749209585,-0.336964943901,-0.0721206103818,-0.389819365791,-0.397086632164,0.0482849450585,-0.279120936353,-0.345808152408
aw,0.0751739384063,0.142355998957,0.265923576214,-0.228220458476,0.103330425294,-0.147501524594,-0.281882854539,0.0814230188139,-0.207707908535,-0.0698647582907,-0.287298367297,0.0294711854698,-0.143606189057,0.220860165755,0.319456174717,0.212183374484,-0.203302095054,-0.400785045101,0.256306593873,0.268458682481,-0.220669009166,-0.197210582169,0.161574509718,-0.0512709076808,-0.14049515223
ay,0.301565868441,0.183134457014,0.349040947646,-0.316253278386,-0.429269909105,-0.283361746561,0.0900097327936,0.30314812015,-0.506027763704,0.469981393047,-0.391760836065,-0.574586515056,0.434881464685,0.269925287942,-0.0404912167421,-0.369062037268,-0.336297483329,0.147969968007,0.335276412648,0.0355219838097,-0.364400188371,-0.476785216668,-0.414324923141,-0.292670406943,-0.37838008009
zh,0.0850309918033,-0.0934047131754,-0.059521228463,0.0161062084661,-0.058189246832,0.124475633186,0.0958117647572,0.0829646954962,0.126470026146,0.0305295345273,-0.148938355783,0.0131156878598,-0.106162464651,-0.0206608839175,-0.0757116049754,0.056279025774,0.0564606717121,0.0635373657619,0.0409933342007,-0.0577923303482,0.0504988278238,0.0987273754949,0.0294899574793,0.0994920580515,0.0991766057754
tq,0.174568602075,0.175360066595,-0.146621204577,-0.280304164607,0.143301720632,0.563008960397,0.362836016036,0.173094645389,0.45954522065,0.210691214038,-0.444744707108,0.226049009982,0.0576189080561,0.226894721861,-0.338265442865,-0.199164637221,-0.234201411646,-0.103943411234,0.366037800776,0.00895314810671,0.194653690524,-0.0161810710935,-0.398170030752,0.415045407351,0.236264811109
er,-0.308056535989,0.27003379655,0.284911628407,0.0746685784419,0.409569487972,-0.365103111951,0.197465791291,-0.300696864707,-0.139623399208,0.446812949689,0.316854831811,-0.222831985528,0.0060638100373,-0.31034951191,-0.399997416482,-0.0285161872359,0.281847525705,-0.308283408846,-0.053182585251,0.430618656494,-0.241170109778,-0.36759028054,-0.0711399722006,-0.389141220334,0.203087787012
#,0.0730151012957,-0.0856203607999,-0.0154940352698,-0.0271679848907,-0.0292498988161,0.0841990688632,0.0266267247756,0.0711790272353,0.0532669034965,0.0175806289401,-0.119735686629,-0.033155443547,-0.0611286096662,-0.00603975659501,-0.013699465944,0.0680773114899,0.0172073830357,0.0107568837912,0.0460201588657,0.00921506524763,0.0123349030441,0.0344151525817,-0.0178861201499,0.0393076389168,0.109920542824
