,encoding_name,fname,auc,,,nasal,continuant,coronal_dorsal,coronal_labial,labial_dorsal,voice,,
128,phones_#_real_20,continuant,0.668269231
129,phones_#_real_20,coronal_dorsal,0.607638889
130,phones_#_real_20,coronal_labial,0.620789474
131,phones_#_real_20,labial_dorsal,0.85625
132,phones_#_real_20,voice,0.617792793
133,phones_#_real_25,nasal,0.567361111
134,phones_#_real_25,continuant,0.696581197
135,phones_#_real_25,coronal_dorsal,0.715972222
136,phones_#_real_25,coronal_labial,0.621315789
137,phones_#_real_25,labial_dorsal,0.789583333
138,phones_#_real_25,voice,0.603378378
139,phones_#_real_30,nasal,0.671527778
140,phones_#_real_30,continuant,0.688568376
141,phones_#_real_30,coronal_dorsal,0.561805556
142,phones_#_real_30,coronal_labial,0.611842105
143,phones_#_real_30,labial_dorsal,0.803472222
144,phones_#_real_30,voice,0.60548048
