200,0.0050000000000000001,5,0.70014992503748386
200,0.0050000000000000001,10,0.72702702702702693
200,0.0050000000000000001,15,0.72702702702702604
200,0.01,5,0.69145427286357075
200,0.01,10,0.71171171171171199
200,0.01,15,0.72072072072072024
200,0.014999999999999999,5,0.68935532233883379
200,0.014999999999999999,10,0.69759759759759776
200,0.014999999999999999,15,0.71141141141141095
200,0.02,5,0.69445277361319613
200,0.02,10,0.70030030030030033
200,0.02,15,0.69909909909909806
200,0.025000000000000001,5,0.69415292353823399
200,0.025000000000000001,10,0.70180180180180196
200,0.025000000000000001,15,0.69969969969969881
200,0.030000000000000002,5,0.69265367316342064
200,0.030000000000000002,10,0.69579579579579598
200,0.030000000000000002,15,0.69939939939939821
200,0.034999999999999996,5,0.69115442278860828
200,0.034999999999999996,10,0.69249249249249234
200,0.034999999999999996,15,0.69819819819819684
200,0.040000000000000001,5,0.69175412293853378
200,0.040000000000000001,10,0.6936936936936936
200,0.040000000000000001,15,0.69849849849849732
200,0.044999999999999998,5,0.69745127436282195
200,0.044999999999999998,10,0.69459459459459461
200,0.044999999999999998,15,0.69699699699699602
200,0.049999999999999996,5,0.69775112443778342
200,0.049999999999999996,10,0.69429429429429435
200,0.049999999999999996,15,0.69579579579579454
200,0.055,5,0.69985007496252205
200,0.055,10,0.69309309309309286
200,0.055,15,0.6927927927927916
200,0.059999999999999998,5,0.69385307346327108
200,0.059999999999999998,10,0.69129129129129119
200,0.059999999999999998,15,0.69279279279279193
200,0.065000000000000002,5,0.69625187406297062
200,0.065000000000000002,10,0.69159159159159167
200,0.065000000000000002,15,0.69369369369369294
200,0.070000000000000007,5,0.70164917541229654
200,0.070000000000000007,10,0.69519519519519513
200,0.070000000000000007,15,0.69489489489489398
200,0.075000000000000011,5,0.69985007496252094
200,0.075000000000000011,10,0.69729729729729717
200,0.075000000000000011,15,0.6969969969969958
200,0.080000000000000002,5,0.70104947526237149
200,0.080000000000000002,10,0.69729729729729739
200,0.080000000000000002,15,0.69519519519519435
200,0.085000000000000006,5,0.70314842578710901
200,0.085000000000000006,10,0.69909909909909917
200,0.085000000000000006,15,0.69249249249249201
200,0.090000000000000011,5,0.69985007496252105
200,0.090000000000000011,10,0.69459459459459483
200,0.090000000000000011,15,0.68888888888888844
200,0.095000000000000001,5,0.70734632683658594
200,0.095000000000000001,10,0.69609609609609635
200,0.095000000000000001,15,0.69009009009008926
400,0.0050000000000000001,5,0.68875562218890818
400,0.0050000000000000001,10,0.70780780780780805
400,0.0050000000000000001,15,0.71951951951951909
400,0.01,5,0.6890554722638712
400,0.01,10,0.69759759759759776
400,0.01,15,0.70150150150150037
400,0.014999999999999999,5,0.6869565217391338
400,0.014999999999999999,10,0.69759759759759776
400,0.014999999999999999,15,0.703003003003002
400,0.02,5,0.69115442278860906
400,0.02,10,0.69819819819819851
400,0.02,15,0.69759759759759643
400,0.025000000000000001,5,0.68545727136432011
400,0.025000000000000001,10,0.69549549549549572
400,0.025000000000000001,15,0.69579579579579476
400,0.030000000000000002,5,0.685457271364321
400,0.030000000000000002,10,0.68768768768768762
400,0.030000000000000002,15,0.69669669669669576
400,0.034999999999999996,5,0.68875562218890785
400,0.034999999999999996,10,0.68618618618618588
400,0.034999999999999996,15,0.69009009009008926
400,0.040000000000000001,5,0.68935532233883312
400,0.040000000000000001,10,0.69249249249249245
400,0.040000000000000001,15,0.69279279279279193
400,0.044999999999999998,5,0.69505247376312085
400,0.044999999999999998,10,0.69459459459459461
400,0.044999999999999998,15,0.69429429429429357
400,0.049999999999999996,5,0.6962518740629714
400,0.049999999999999996,10,0.68828828828828803
400,0.049999999999999996,15,0.68708708708708577
400,0.055,5,0.6947526236881586
400,0.055,10,0.69099099099099082
400,0.055,15,0.69099099099099037
400,0.059999999999999998,5,0.69385307346327108
400,0.059999999999999998,10,0.68258258258258242
400,0.059999999999999998,15,0.69249249249249178
400,0.065000000000000002,5,0.69625187406297062
400,0.065000000000000002,10,0.69129129129129097
400,0.065000000000000002,15,0.69219219219219141
400,0.070000000000000007,5,0.70164917541229654
400,0.070000000000000007,10,0.69519519519519513
400,0.070000000000000007,15,0.69279279279279216
400,0.075000000000000011,5,0.6956521739130459
400,0.075000000000000011,10,0.69339339339339323
400,0.075000000000000011,15,0.68828828828828781
400,0.080000000000000002,5,0.69955022488755858
400,0.080000000000000002,10,0.69099099099099104
400,0.080000000000000002,15,0.68588588588588539
400,0.085000000000000006,5,0.70314842578710901
400,0.085000000000000006,10,0.69669669669669665
400,0.085000000000000006,15,0.69099099099099026
400,0.090000000000000011,5,0.69925037481259589
400,0.090000000000000011,10,0.69429429429429435
400,0.090000000000000011,15,0.68858858858858762
400,0.095000000000000001,5,0.70434782608695934
400,0.095000000000000001,10,0.69609609609609635
400,0.095000000000000001,15,0.68978978978978878
600,0.0050000000000000001,5,0.68725637181409605
600,0.0050000000000000001,10,0.70030030030030022
600,0.0050000000000000001,15,0.70600600600600516
600,0.01,5,0.68845577211394637
600,0.01,10,0.69699699699699702
600,0.01,15,0.69669669669669565
600,0.014999999999999999,5,0.684257871064471
600,0.014999999999999999,10,0.69729729729729706
600,0.014999999999999999,15,0.703003003003002
600,0.02,5,0.68485757121439539
600,0.02,10,0.69729729729729739
600,0.02,15,0.69759759759759643
600,0.025000000000000001,5,0.68155922038980832
600,0.025000000000000001,10,0.69309309309309297
600,0.025000000000000001,15,0.69249249249249123
600,0.030000000000000002,5,0.685457271364321
600,0.030000000000000002,10,0.68618618618618588
600,0.030000000000000002,15,0.69399399399399309
600,0.034999999999999996,5,0.68875562218890785
600,0.034999999999999996,10,0.68618618618618588
600,0.034999999999999996,15,0.69009009009008926
600,0.040000000000000001,5,0.68935532233883312
600,0.040000000000000001,10,0.69009009009008948
600,0.040000000000000001,15,0.69279279279279193
600,0.044999999999999998,5,0.69505247376312085
600,0.044999999999999998,10,0.69459459459459461
600,0.044999999999999998,15,0.69099099099099026
600,0.049999999999999996,5,0.69595202398800826
600,0.049999999999999996,10,0.68828828828828803
600,0.049999999999999996,15,0.68708708708708577
600,0.055,5,0.69205397301349647
600,0.055,10,0.69099099099099082
600,0.055,15,0.69099099099099037
600,0.059999999999999998,5,0.69385307346327108
600,0.059999999999999998,10,0.68228228228228194
600,0.059999999999999998,15,0.69249249249249178
600,0.065000000000000002,5,0.69625187406297062
600,0.065000000000000002,10,0.6894894894894894
600,0.065000000000000002,15,0.68918918918918826
600,0.070000000000000007,5,0.70164917541229654
600,0.070000000000000007,10,0.69519519519519513
600,0.070000000000000007,15,0.69279279279279216
600,0.075000000000000011,5,0.6956521739130459
600,0.075000000000000011,10,0.69339339339339323
600,0.075000000000000011,15,0.68828828828828781
600,0.080000000000000002,5,0.69955022488755858
600,0.080000000000000002,10,0.69099099099099104
600,0.080000000000000002,15,0.68588588588588539
600,0.085000000000000006,5,0.70314842578710901
600,0.085000000000000006,10,0.69609609609609591
600,0.085000000000000006,15,0.68978978978978911
600,0.090000000000000011,5,0.69925037481259589
600,0.090000000000000011,10,0.69429429429429435
600,0.090000000000000011,15,0.6867867867867864
600,0.095000000000000001,5,0.69595202398800815
600,0.095000000000000001,10,0.69609609609609635
600,0.095000000000000001,15,0.68558558558558513
800,0.0050000000000000001,5,0.68545727136432077
800,0.0050000000000000001,10,0.69759759759759765
800,0.0050000000000000001,15,0.70030030030029944
800,0.01,5,0.68005997001499607
800,0.01,10,0.69429429429429446
800,0.01,15,0.69579579579579487
800,0.014999999999999999,5,0.68335832083958348

