iy,0.277029524068,1.17787672123,-0.14796295353,1.22273843418,-1.56216316741
aa,-0.288401994955,-1.63540860132,-0.0125691313491,9.96226800161e-05,-1.55476312812
en,-0.36498616737,-1.07137935378,-1.14194896184,0.00349931749721,0.581290301573
ae,1.48954586121,-1.21926316871,-1.44828906891,-0.261550995847,0.143141053653
eh,1.35731725442,-0.534817184727,-0.238061404058,-1.02495627289,-1.44231811347
el,-1.33293782027,-0.117825379034,-0.339503342238,0.786732935408,-0.911114293225
ah,0.680981287102,-0.892262200013,-0.275852704843,1.23247644216,0.899690978583
ahn,-0.0471540290335,-0.10262569782,-0.244406974806,0.118858553704,-0.29175217297
ow,0.683681634939,0.986840649124,-1.5148526669,-0.180590824266,-1.00191275901
ao,-0.118238970006,-1.34339242212,-1.49674428883,-0.781932674431,-0.818438486618
w,-1.67203160784,1.46582372768,-0.370674626751,-0.246724918645,-1.04812257833
ih,1.03025997594,-1.48714151098,1.27065059112,0.316856873361,-0.46248087295
ch,-0.221577648182,0.0811768951333,-0.969294578091,-1.45630882026,-0.0230716356569
ey,1.39102717795,1.09435376622,-1.02996872206,1.09632420458,0.251426167701
aw,-0.216465211926,-0.219838519929,-1.34343383693,0.0759493772385,-1.35738458596
ay,1.46790619795,0.516598880248,1.3280122784,0.961925845652,-0.545750969339
zh,-0.328951101498,0.119684503185,-0.0194403950586,-0.310362200819,0.026664350203
tq,-0.248949922074,-1.37526254659,0.631744068451,-1.56397393753,0.0555124422814
er,-0.384262465345,-0.271653169247,0.815862963716,1.61982802285,-1.19409992871
#,-0.172076110027,0.0120941733273,-0.147801390072,-0.062657530941,-0.123601692429
ayn,-0.071297246524,-0.0461662405146,-0.173707124521,0.0287196070344,-0.196659280766
eng,-0.13149885934,0.0162406027962,-0.103149060678,-0.0524952990009,-0.111035147068
aan,-0.0400150894045,-0.10864982011,-0.208938083259,0.104224026215,-0.258329121376
eyn,-0.0458489716851,-0.0773336396268,-0.186984230125,0.0384279930492,-0.214738381713
nx,-1.46145110674,0.179309410478,-1.16808371428,-1.1418597133,1.45837585421
oyn,-0.0977587505727,-0.0562243971003,-0.171496449724,0.0179347349929,-0.181803377775
r,-1.46251096435,-0.898452489985,0.857970379219,1.42009456394,0.565259959238
th,-1.57304492539,-1.15212255769,-0.137267190568,-0.358405121986,0.0801195987675
t,0.442476106887,0.374572774659,-1.25691853416,-0.449931886972,1.59251421007
ehn,-0.0511608289928,-0.0724395814618,-0.190268443282,0.0503710043024,-0.240970737556
<,-0.180352252674,0.0405846088551,-0.0639396783009,-0.045620774327,-0.0934656999515
>,-0.18151842069,0.0775334217298,-0.0415404580984,-0.0972775039135,-0.0654555421062
ng,1.21170119895,-0.333596495505,0.617177102437,-1.52827773812,1.18306782016
dh,-0.195591001533,1.55396120792,1.25215208796,1.35600296964,0.478943850084
uhn,-0.165013970741,0.00828735110921,-0.145463656967,-0.0468626954067,-0.132397664109
aon,-0.12196678416,-0.0105921046911,-0.159270033318,-0.00538721101761,-0.169493288715
aen,-0.00220867052392,-0.122704733789,-0.232762736298,0.081795865111,-0.251725651468
awn,-0.0742220296619,-0.0556295818913,-0.176054439611,0.0134707763832,-0.204899215034
hh,-1.56021886251,1.19764336875,1.18858835175,0.891875044674,-0.519547939692
jh,-1.2897654455,-0.151992343707,-0.989959207472,-0.94410279791,-0.0590923823727
ahl,-0.162643136806,0.00597211019175,-0.152607184196,-0.0557168986016,-0.130845345038
dx,-0.676649570809,1.46345000901,-1.39491943013,-1.34054206458,0.108759193581
own,-0.023611561211,-0.23941494991,-0.323847023127,0.187904214291,-0.383265386508
em,-0.811016752998,-0.102339532266,-0.922920169358,0.0681951324274,-0.616964157825
iyih,-0.172195586324,0.0125663252586,-0.144568084323,-0.0642166118085,-0.122531479911
b,-0.372855563251,1.36609869779,1.27100621346,-0.190544740932,-1.44902428647
d,-1.26795983005,-0.439527374094,1.56703482182,-0.275340172501,-0.794963672273
g,-1.54431759422,-0.405901963156,-0.637909871901,0.273046007,1.30677457751
f,-1.27377660708,-0.139321033051,-0.0491296346843,-1.57680043325,-1.18273978686
h,-0.179196172643,0.019802112472,-0.140957015468,-0.0663921943436,-0.117209121769
k,1.2961732001,1.33662782831,-0.259988857474,-1.46896081623,0.275155007731
iyn,-0.106174925246,-0.00073638359147,-0.139888346317,-0.00340465756808,-0.159592207649
m,1.01571245754,1.42865450707,1.50490850007,-0.731812488507,-0.21477905347
l,-0.317366436639,0.602950104143,-0.317072555146,1.02201755512,1.76824886518
o,-0.167414260231,0.00834474541293,-0.150226872125,-0.0591790572126,-0.127243266654
n,-0.00175346093732,-1.17731280561,1.40760465102,-0.271959694771,1.50412461452
p,0.00443100992534,1.26578439912,-0.0900316185351,-1.54418992334,-1.25231456807
s,1.39484011943,0.64819749375,0.938189937862,0.238934786774,1.29387155192
sh,-1.01509272318,0.481954649104,-1.36972268085,-0.0515620315296,0.339915427225
uh,-0.759495619837,-1.30596621059,-0.915410955947,1.23496046697,-0.318825338891
oy,-0.0111779022985,-0.229305421641,-0.338546062666,0.205667355307,-0.362513773418
v,-0.404834917016,-1.04330133755,-0.372816799212,-1.48134955948,1.27631031497
y,-1.64646900115,1.55273805311,-0.309296342757,0.901676800022,0.279164426039
ihn,-0.0287821615277,-0.111116335151,-0.191006513224,0.0778988724725,-0.256921827419
z,0.159517845028,-0.0427469680724,1.52558919839,-1.53302649201,-0.828487859006
uw,-0.228006865698,0.309716105303,-1.56898891457,1.45228602101,-0.225218084034
uwn,-0.160012628615,0.011781689753,-0.1446471703,-0.0431543897685,-0.133668563458
