label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
aon,0.0356335778739,-0.071462355486,-0.0103157099906,-0.00232201315382,-0.00243813486303,-0.0298184396385,0.0848318617188,-0.0797935298923,0.127684260552,0.039953709539,0.123036051175,-0.165610535763,-0.0949642844674,0.0380471284491,0.0415243995879,-0.0115170674558,0.156581471475,0.0244685642516,-0.0526360735891,0.105814577786,-0.0215534389186,-0.238998482992,0.0709496990675,-0.0463229566383,-0.00420348806455
aen,0.244500693665,-0.233451133568,0.251579418916,-0.00658113769092,-0.0244199378656,-0.263390814765,-0.0261363359647,-0.301060452811,0.299138870689,0.0138824566917,0.0497049846912,-0.34706882424,-0.113022947039,-0.0531736113679,0.209553010247,0.139364311687,0.437474869009,-0.0113445839706,0.067580838238,0.0116112266066,-0.029797475956,-0.285563070054,0.210643200796,-0.0961078680888,0.144948900653
awn,0.0951137157633,-0.0863609883495,0.0435723234263,0.0311543310717,0.0391077588846,-0.114085713176,0.0140577604152,-0.125359382444,0.0613356626309,-0.0211621765117,0.104319787891,-0.212239600717,-0.126083193167,0.0163944749206,0.0636183204488,0.0108641925514,0.257450168147,-0.00474174188969,-0.038207278123,0.142375959077,-0.0364928883731,-0.237175060092,0.132110283571,-0.045391807096,0.000765265639386
hh,0.645385832457,0.26208949225,0.591928220032,0.514019159864,-0.413979297573,-0.305716845458,0.202466253247,-0.765556772578,0.431924723854,0.237154013071,0.598851658447,0.468132137267,-0.412903953407,0.495100513223,0.583978687525,0.0989913806159,-0.0980556757447,0.603019300466,-0.308287786164,-0.532278616786,0.427457566185,0.465165030493,-0.625570070417,0.0957855979045,0.0278795195958
jh,-0.161295448538,-0.57519732682,0.133267698955,0.256635801047,-0.396220824843,-0.389742986323,-0.459982532878,0.0781756200693,0.276609660405,-0.444042247785,-0.590511343857,-0.52692102358,0.268057364116,-0.273483946982,-0.425954567528,0.0457317873485,-0.481419684305,-0.511893003123,0.201866758812,0.423018571641,-0.22563832762,0.2235644541,-0.705037640581,0.383116571722,-0.578233857054
ahl,0.0383818528762,-0.0668406320216,0.018034812864,0.0256698065268,0.0073203718898,-0.0196055086253,0.0384239345859,-0.116405614999,0.0682581946706,0.0194369684838,0.0471775832305,-0.112409335438,-0.0639725729451,-0.000332483645512,0.00655243084798,0.0151690243755,0.117388166595,0.0101749066629,-0.000670368490965,0.0803996966281,-0.00563293019474,-0.12730013799,0.0414072680512,-0.0382042905468,0.0251885761683
dx,0.366938836713,0.269634062401,-0.683492218169,0.645049879967,0.239368216928,0.485044943537,-0.429850339498,-0.330206129526,-0.472998516965,0.645034022071,-0.109788672688,-0.419752480045,-0.114581944312,-0.595124782654,0.00071589460107,0.273268481647,-0.490628034743,0.750148940826,0.158090216038,0.63292445791,0.596621433401,0.279093208585,-0.746043210672,-0.502130025231,-0.0560639401297
own,0.316025231447,-0.0833350042283,0.267896070081,0.0595894544927,0.0344830427746,0.0474894646893,0.569777961752,-0.245337330456,0.319199206766,0.182593384566,0.36027947741,-0.168371999767,-0.637436356976,-0.0378198153485,0.0765486809761,-0.227354229188,0.0932372387351,-0.0567095360082,-0.345750058423,0.38252516206,-0.176654974371,-0.254460191965,0.271961082751,-0.217298218776,-0.496800025909
em,0.365916960217,-0.612463725845,0.0571618030623,-0.482156040901,0.33570277215,-0.401670165556,-0.249489943639,-0.408145879409,0.0391027216216,-0.512100626106,0.569143596092,0.0340567695094,0.284064750107,0.3412621447,-0.476286626341,-0.0137430406148,0.0300370247194,0.411378519922,-0.532741061167,-0.530741378181,-0.463442066972,-0.379609074333,-0.246100814759,-0.494170230888,0.252781151805
iyih,0.0404246505699,-0.0684601274424,0.0210172191822,0.0275082687808,0.0122757690318,-0.0157721682532,0.0406644380972,-0.119523672951,0.0729243605719,0.02209773559,0.045402716637,-0.100367178862,-0.0575619377089,-0.0106175325735,-0.0103165903994,0.0103294977671,0.108812238069,0.0161407917811,0.00745599512431,0.0724458389163,-0.0018175639907,-0.100970222924,0.0376070298751,-0.0409570821305,0.0253579476072
b,-0.570031794285,0.416662931641,-0.458171401199,0.489154445866,-0.430176811795,0.333948668572,0.859586312751,-0.368293870263,-0.703077512125,-0.121980693358,-0.55907797184,0.494574213313,-0.0145074454754,-0.011364841814,-0.512314547849,-0.620367952263,0.263922645004,-0.475756211355,-0.383791031092,0.272211855173,-0.297522704048,0.181611840538,-0.63353212656,0.0363034956601,0.353832955329
d,0.0199427679569,0.527975608777,0.63617339765,0.65622131347,-0.0545278392766,0.222859975032,-0.210748273907,0.686467979971,-0.401555514739,0.0851221516324,0.296657491764,-0.572176170986,0.241631340817,-0.714804636208,-0.215760712923,-0.134755095663,-0.32687628915,-0.440141700889,0.680731388381,0.665682085721,0.769119593439,0.347937114983,0.357415547255,0.387912508499,-0.499906017751
g,-0.474033241158,0.426064822043,-0.461555351793,-0.712641702945,-0.120241226059,-0.12164672157,0.279850753823,-0.16682152728,0.413737921523,0.335464826919,-0.597686421585,0.488070538256,-0.231545831786,-0.18684584334,0.0946106276589,-0.683772385122,0.317986333092,0.535901493738,0.553417645115,0.0916479217998,0.590040946811,0.490196301268,0.552948279623,0.280944293963,-0.515880056153
