label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
iy,-0.331096433018,0.63485120213,0.473069586516,0.156606036193,0.678574195219,-0.633335674691,0.83386960536,-0.0141528871081,-0.527681620575,-0.55876537399,0.131448878183,-0.506715222542,0.546567854386,0.758933222586,-0.100932847183,-0.468006077901,0.121528323385,0.68328297886,-0.21908509717,-0.483496435203,-0.319428423489,0.314334199781,0.00652575212073,0.726918118246,-0.534333543274
aa,-0.317914742816,0.80186763438,-0.273655435966,0.610368635042,0.600170891031,0.464899830227,0.511139215666,0.0111854144626,0.577254283578,-0.793429155725,0.509667499515,-0.0193836416549,-0.589480101281,-0.275629764437,0.909087728906,-0.40859151878,0.313695388251,0.303553516615,0.543630092255,-0.281787040283,-0.224840639797,-0.71875240043,0.473769279662,-0.556686867715,0.224912454889
en,-0.408462283778,-0.54151978207,-0.673015722837,-0.121250488694,-0.380400958013,0.31831607803,0.657416001905,0.331796825819,-0.198897146042,0.715078092687,0.762963512789,-0.429763503717,0.409854842197,-0.412893505781,-0.568831456808,-0.135752967865,-0.57673554594,-0.428943037078,-0.757264761512,-0.610918301424,0.378498403009,0.163314993194,0.184524592743,0.590666312457,0.197506762435
ae,0.831765374401,0.057886432099,-0.344470722047,0.471605628428,0.263453256617,-0.523353655323,0.180613317478,-0.774169069202,0.316046912819,-0.213173557579,-0.0204504126511,-0.360796112521,0.0631344713684,0.865111254711,0.530651644978,0.0983661124841,-0.60806963845,-0.307855430842,-0.730893728915,0.30118265034,0.759133571757,-0.568366284369,-0.665885246759,-0.0134260870227,-0.0137639106496
eh,-0.568975616531,0.632269149887,0.17605949864,-0.0865511923874,-0.568944424168,-0.285144035846,-0.647978527003,0.12386871718,0.726281753883,-0.296545542014,0.834949158174,-0.582802594568,0.307175428688,-0.220128549783,0.115916258144,-0.282501478237,-0.497102873002,-0.906913451306,-0.708877862386,0.180597088624,0.713689474038,-0.770512194632,0.498335954863,-0.67452578906,-0.336121421281
el,0.121568319905,-0.478510375098,0.420453461709,0.613373532033,-0.268248379472,-0.265287472903,0.236681635396,-0.198756174248,0.438711049206,-0.320661981021,0.614061874626,0.205257642926,-0.66583055151,0.406125494645,-0.810855890612,-0.499383512833,0.467643025411,0.520550339899,-0.61474398743,-0.406665335055,-0.163224552816,-0.462058505202,0.386722092804,0.566393712602,0.564220420245
ah,0.0899331319308,-0.200266832071,0.716807984008,-0.796722484678,0.493331724333,0.811364168039,-0.721155605384,-0.173023386618,-0.656849196154,0.684739582675,0.252639811713,-0.680369192665,-0.00455739044993,-0.917444272296,0.765382241078,-0.835943911861,0.0519779813818,-0.298750509401,0.200067676238,-0.144481877585,-0.338233185947,-0.210171984055,0.885223405748,-0.272740079044,0.0819799170533
ahn,0.00532073766261,0.0340597613522,0.146677836159,-0.245441316161,0.376618938044,0.210992561862,0.628748215557,-0.467201316714,0.309160480858,0.264187661772,0.016367008418,0.336184940624,0.117198944462,0.217057448497,0.0234793474637,-0.215271732542,-0.275609553489,-0.0382165422453,-0.371001977606,-0.30196252795,0.240922802348,0.0257585706406,0.439302883638,-0.341082837049,0.12755019765
ow,-0.630674389107,-0.230952681334,0.716552117152,0.346064233603,0.553016808973,-0.0405509118082,-0.383749498982,-0.654920291152,0.0261343705229,-0.372915071311,0.550229802982,0.874644199896,-0.75891237071,-0.110990470034,0.54177595103,0.550290796054,-0.408896268211,-0.157802191721,-0.58060406296,-0.352639224705,0.44407055045,0.658090949603,-0.576095285578,-0.259979560682,0.519239807064
ao,-0.18976354776,0.647066611629,-0.0759383078939,-0.410604497321,-0.310514435995,-0.476617611336,-0.672539489224,-0.275618199271,-0.21505665398,-0.327278312299,-0.479259555561,0.798963388813,-0.254187331263,0.438346503204,0.364559051665,-0.325171902346,-0.157647119461,0.735137699935,-0.794197919079,-0.030495825003,-0.612183663867,-0.573419650547,0.458081103748,-0.808454323558,0.282526708977
w,0.0625823226481,-0.725474563959,0.825135881573,-0.332696090139,-0.730116056352,0.603720066845,0.818709803633,-0.470452651687,-0.752337483913,-0.270089040425,-0.416435368641,0.443064831983,-0.402360972018,-0.447534769542,-0.463843892221,0.418377980631,0.461628479211,0.119393566686,-0.860898834168,-0.745058286937,-0.541211270284,0.232819510047,-0.450354376196,-0.610377861732,-0.39321518949
ih,-0.838868079159,-0.342934334242,-0.637439259699,0.716418230187,0.434548933525,0.153168845475,-0.207818616221,0.721599075179,-0.550862858938,0.247099345012,0.340326398089,-0.656713733539,0.0423950511019,0.564439350489,0.76509641905,0.148285548349,-0.260648425591,-0.677435136392,-0.658228415478,-0.225566397823,-0.741504111348,0.336866361183,-0.498433572035,-0.525310252322,-0.525526364146
ch,-0.0555178080886,-0.659312525923,0.625332225025,0.790559196697,-0.280229983019,0.296761133957,0.698377126356,0.168814264514,0.689621108967,-0.606978837029,-0.0243719154175,0.564190634486,-0.232177469094,-0.679348840066,-0.440610198967,-0.623544447028,-0.0747100076078,-0.753122974539,0.499158163292,0.541725663395,0.442691651169,-0.131654059174,0.550142827059,0.143300326492,0.20412481675
ey,-0.555272094327,0.45756395437,0.451382015561,-0.0846263967432,0.700190701518,-0.0882819480625,-0.395481103391,-0.68346143713,-0.801012192352,-0.323567882056,0.0878969920317,-0.341422210126,-0.0589212263778,0.330823884965,-0.822485607044,-0.321706433975,-0.694776062747,-0.052128450817,0.545411313272,0.705041244756,0.72121229755,0.573250417615,0.344915898227,-0.720111405817,0.0625946880377
aw,0.602900042512,-0.417963692068,-0.370474418889,-0.57453033752,0.582978608807,0.559747561657,0.451101945066,-0.695036228853,-0.693641160739,-0.600920149311,-0.129329324869,0.404508455545,-0.802013654085,0.377415833369,0.623607437101,-0.0604885177308,-0.474536085109,-0.515905561634,-0.239148836045,0.39511289948,-0.115814402691,0.0530626974049,0.340324687021,0.263128793824,0.570310083177
ay,0.705848373136,0.609692713809,-0.531566420624,-0.347559555388,0.0835096463739,-0.710661960734,0.217757604251,0.628648581308,-0.512262786965,0.00448928256716,0.202790491968,-0.786420108645,-0.476587645363,-0.631315812226,0.326019591469,0.700531455421,-0.0849392228109,0.417810889476,-0.77926630327,-0.392592974098,0.42895106746,0.515482603898,0.353685810457,-0.520265998064,0.721703332559
zh,-0.465436449273,-0.257527324829,-0.693937604655,0.121547411419,0.0287418384534,-0.0580899964068,0.676186764936,-0.0607337795387,0.327914086647,-0.390305447334,-0.12378643055,0.2987486335,-0.6757104211,0.303626232686,-0.571775887162,-0.621663855242,-0.531643597486,-0.415148233466,0.28962239217,0.441002376797,-0.387678693023,0.233030181757,-0.188722970041,0.100664738529,-0.673314542213
tq,0.685434553484,0.335285857423,-0.1175994082,-0.17477123171,-0.663345456742,-0.221987593517,0.647848018878,0.00532457035796,0.780432337215,0.741656973067,-0.653485464987,-0.528964574455,-0.667854172687,-0.466300646508,0.470662141508,0.002562626475,-0.645761556075,-0.707977065382,0.607760457292,0.0421533570116,-0.684065311661,-0.423471358065,-0.169041573061,-0.437222456843,-0.0933941656834
er,0.400796727633,-0.771896503932,0.600324853827,0.226350799038,0.704959243838,-0.7885489793,-0.34904862028,-0.0156114286067,0.0430656821489,0.712399182884,-0.443078114232,0.294859833092,0.600313719839,-0.143107129189,0.205714023489,0.0832490963909,0.618878621616,0.155600631723,-0.817807130475,0.0931590450635,0.255933023236,-0.720696430622,0.55794608755,0.438060287316,-0.422781292737
#,0.0338870726826,-0.0779687306001,-0.0632259177451,-0.0309236587595,0.0717052050929,-0.0162496822643,0.229197565059,-0.115262428019,0.0627093678915,0.0178597829151,0.0283419725778,0.103796692335,-0.139427908596,-0.0806955796275,-0.182331415375,-0.0497318884441,-0.0655297814256,-0.0294932101877,-0.0419905424539,0.0450627154434,-0.0251524233389,-0.01002657052,0.0274718792646,-0.150402432794,-0.0325136138652
ayn,0.0253717255785,-0.00544634210592,-0.0188874163825,0.0427576272277,0.160989020515,-0.00103914772589,0.201555098255,-0.109200706142,-0.00288336415531,-0.0178263490803,0.0264944852663,0.0382297551164,-0.173703376971,-0.00713457136771,-0.0961613196779,0.055564904825,-0.202887883904,0.0418765838766,-0.120170951248,0.0897087217324,0.000680614933498,-0.10995134103,0.117939446216,-0.164693638042,0.0282275426249
eng,-0.0136439336709,-0.170297002586,-0.181952731184,0.0233569842892,0.132724381367,-0.0293270994585,0.312355223279,-0.24156624531,0.118798659492,0.117621254468,-0.039889456624,0.0400602880122,-0.163268699077,-0.0516530934682,-0.195402046882,-0.0865109667982,-0.0611124762071,0.0281500366137,-0.153514031714,0.0834134708316,0.00454587112869,-0.00205089860865,0.0714848214448,-0.299667880608,0.0282138401004
aan,-0.0995351390075,-0.131059123252,-0.0404849281346,-0.00379512163907,0.360365151308,-0.0452743285939,0.303932001075,-0.112732754675,0.118273234238,0.0914772400511,0.0822354242319,0.0833178128829,-0.219533866066,0.119778976504,-0.141629454039,-0.13860917125,-0.0674296223771,-0.0597591555278,-0.190441696053,-0.0857760121894,0.12672325092,-0.152184452218,0.303453335586,-0.359156949834,0.13599599593
eyn,0.00383676751703,-0.0396601803175,-0.0410876330163,0.00368869392113,0.232776468896,-0.0485549927622,0.218153935362,-0.092772176802,0.00609237379772,0.00405323753629,0.101116954946,0.026054582867,-0.188964469169,0.053509554134,-0.135407635557,-0.0837690768178,-0.138456149546,-0.0188708759468,-0.192069285684,0.129166379938,-0.0147706735294,-0.0972528799184,0.105401473243,-0.214242017038,0.00309736031555
nx,0.387692552159,0.62430744731,0.57832683256,-0.70158827664,-0.45563194885,0.581824795747,0.824683669484,-0.115035530527,0.69198180157,0.800073499104,0.197211671451,0.731229737213,-0.269981825011,-0.745053370063,-0.33177180638,0.175306133333,0.681473195378,-0.459941834491,-0.170719159618,0.481769521801,0.402422608402,0.675997362578,0.386300570876,-0.463156172581,-0.404010770055
oyn,0.0330406689479,-0.0389742263558,-0.0612913459506,-0.012518721038,0.241143561456,-0.0235119848365,0.207653689859,-0.059462685297,0.0756084052373,0.0578379185132,0.123412917532,0.0754120528996,-0.179625934577,0.0671520131406,-0.177145577526,-0.0923351392255,-0.126035641003,-0.0222618911338,-0.0988300596756,0.0625683738394,0.0199942905527,-0.154186713906,0.112507421174,-0.16798004964,0.0343908787203
r,-0.302209060042,0.0126085626835,0.589924601193,0.137309965498,0.566828613786,0.304747696643,-0.596323747393,0.422182236579,0.789655335447,0.639147923532,0.515831494589,-0.0682018398737,-0.627577538756,-0.21869002662,-0.664567917932,0.578821249471,0.548265398286,0.51420040532,0.372293569949,0.509772794159,-0.134456526132,-0.853817748843,-0.878277566333,-0.514880325755,-0.306700756323
