label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20
ayn,0.0905890416394,0.00625974893352,0.151564159667,-0.0878462819869,-0.0534409374721,0.020753181116,-0.0303848942604,0.144103062705,0.0387385465051,0.0256201847973,0.0813273550647,0.0664048778864,0.00869177131333,0.0893033959108,0.0418382370744,-0.0126521605234,-0.216891093514,-0.0677880922253,0.175253674998,-0.0805452798468
eng,0.014096349263,-0.0579899751386,0.0848356205823,-0.0483814975758,-0.0330112109653,0.0124106151147,-0.013328990404,0.0757003142414,-0.0779145758078,0.0519948650299,0.104661654153,0.164024300556,-0.0803611685229,0.130184796494,0.0822717220659,0.0750027421551,-0.103353061293,-0.053804937057,0.138830483052,-0.0703838964563
aan,-0.0639938005309,-0.122586400812,0.286310900093,-0.124951937468,-0.0980771535449,0.063432926538,-0.015503843833,0.338251753397,-0.026952305951,0.122961280149,0.199224860648,0.067389995719,0.0171048998285,0.0748447237202,0.099796707638,0.133033099196,-0.333167685025,-0.145294243329,0.325471556065,-0.124678203538
eyn,0.0577717690574,-0.0508620369084,0.155444552383,-0.0929350076665,-0.0239136542646,0.101927967668,-0.0285356710719,0.196570103392,-0.0314573873336,0.0400645719983,0.113357838009,0.114982860451,-0.0168593168221,0.101085062097,0.0443684857145,0.0184286516009,-0.189280991433,-0.0315125425396,0.202938384027,-0.0395527893182
nx,0.845697560309,-0.457952797435,-0.667096457687,0.266420599291,0.208942393393,-0.68716659891,-0.697025149796,0.694470607759,-0.6663610775,0.736354146176,-0.592103417782,-0.518137256376,0.54093716783,-0.0830983359033,-0.178007872525,0.432704586275,0.593165503461,-0.211184038649,-0.198712787639,-0.374402035727
oyn,-0.00125298229833,-0.0547977615975,0.143579478165,-0.133783153187,-0.0566688928108,0.0873731780411,0.0136937719572,0.166334068671,-0.141392716343,0.0554445458186,0.0919965395569,0.145689923826,0.0603307144846,0.135059927176,0.064108153759,0.0774648499055,-0.201825565784,-0.0642604686845,0.195310610411,-0.0769358644082
r,0.347780103421,0.657454481191,-0.599752523643,0.120059791365,-0.167161256732,0.732671182497,-0.126706971644,0.384382125028,-0.495886162417,-0.58595485353,-0.688739869333,-0.00905282858675,0.467890615788,0.607648296801,0.498370747518,0.6873210802,-0.0767202339092,0.544620574052,-0.657228095295,0.0256817445961
th,0.476414278904,0.249716885015,0.204484125926,0.539354390899,0.56178040196,-0.767000323336,0.375610719015,-0.280112243223,0.253615344226,0.600139812623,0.393289128706,-0.345549309701,-0.675416029322,0.583876682785,0.672091686906,0.432058638385,-0.173833169269,0.552403242397,-0.523571168307,0.146836448328
t,-0.0985788357983,0.512178204771,0.14603984555,0.355865694374,-0.751714229455,-0.719627421034,0.618015766758,-0.698694364066,-0.364675506159,-0.775776556329,0.370196818803,-0.47383189821,-0.653030869245,0.0897015126779,0.26021006971,0.706148474755,-0.653189732833,-0.62047121707,0.0909685497455,-0.0227877507415
ehn,-0.0268240528,-0.15392255417,0.24561327331,-0.296686579862,-0.206202528783,0.141434886446,-0.00225820936582,0.315510464448,0.0227456198422,0.0907208962217,0.167451693195,0.126357990936,0.0708623182032,0.135309505519,0.0736527260646,0.147039291337,-0.237038298763,-0.119519313547,0.269679234549,-0.080555143666
<,-0.307457477927,-0.0835086491334,0.441911742687,-0.0708764349046,-0.241038794392,-0.411618784021,-0.209895544909,0.270810948964,0.33686582636,0.159628586817,0.201026997053,-0.0532738170726,-0.00271166292612,0.298060678232,0.165594527742,-0.0999794230312,-0.304227078083,-0.266239850161,0.410249855156,-0.046969704169
>,-0.304677522782,-0.2303551092,0.110571138349,-0.604182540062,-0.525246418481,-0.189903708481,-0.337294671486,0.139188399564,0.014850015742,0.11420691252,-0.0512204802075,0.0679256363033,0.154960662304,0.385920474136,0.230695399042,0.184878974926,-0.106392661823,-0.241798296518,-0.00616245212254,-0.33204008605
ng,0.415804493749,-0.895734455075,-0.549821695426,-0.11165917862,-0.285178733163,0.289909508762,0.541101658843,-0.153515280883,-0.765554773623,-0.286569876545,0.59337924513,0.2645661042,-0.765528876752,0.290062888165,-0.0655836332524,0.626994818137,0.76069390849,0.319465070679,-0.413923221891,0.0246240094863
dh,0.354184427441,-0.607019269739,-0.593447274528,0.752399324134,0.567454372771,-0.679253319484,0.214163265152,0.598529145094,0.768905547742,0.130757426218,0.454260074504,0.575084286436,0.0393753742356,0.108141153509,0.376430297486,0.5214432493,-0.0355600048719,-0.742857843297,-0.273751866191,0.703877839345
uhn,0.0144362737733,-0.0471084053426,0.0849958142155,-0.0683952558103,-0.0498551132731,-0.0369314214365,-0.0743468460282,0.110160041736,-0.0248865448418,0.058886097777,0.0567343834075,0.0474215347803,-0.0313033304221,0.0801785188246,0.0838425424553,0.0286214851129,-0.119389154075,-0.101065280066,0.10020130381,-0.0286658197817
aon,-0.00675681126769,-0.0315012498536,0.109082319032,-0.0791022682887,-0.0320274355776,0.0208858749149,-0.055823582906,0.168949723988,-0.01831048008,0.0662195892117,0.0626721396787,0.0609588520962,0.00317833040674,0.0912335886085,0.0786627631527,0.0259379504988,-0.184473235925,-0.0709552416983,0.138626488289,-0.0247499933448
aen,0.149247186493,-0.0345201110404,0.389411809889,-0.31163553957,-0.223581539419,-0.086291301063,0.10780798318,0.253693957651,0.156294149379,0.0793514300961,0.0148335733967,0.24920902535,-0.112130259565,0.140708176038,0.128849024019,0.125025245234,-0.381796782689,-0.225483839187,0.421836130246,-0.282903029148
awn,0.0660615203954,-0.0289747707899,0.17340229625,-0.139973289142,-0.0712657285513,0.061172713832,-0.0562776338073,0.12557764671,0.018939241782,0.0563006257285,0.0950045799966,0.104886009066,0.000631694193187,0.0989294768154,0.0472706686379,-0.0110869872783,-0.212755126408,-0.0456121774084,0.19429192055,-0.0672602102349
hh,-0.631542069034,0.029411946111,0.0315938473983,0.55873389544,-0.420726210188,-0.760527661429,-0.935581441609,0.0128540751921,0.787502398229,0.318263536431,-0.43960725626,0.473872664957,0.117149153285,0.346185508075,0.120896587264,0.34831821918,0.551523937358,0.733373723741,-0.431297650561,-0.303725714343
jh,0.0873578487271,0.556446803672,-0.320290375055,-0.255035750157,-0.374918956257,-0.496709705135,-0.459481265436,0.246828117246,-0.590404900533,0.0605556269605,0.687151304756,-0.543159814993,-0.0309362298344,-0.404423523057,0.682986371154,-0.615275465612,0.546816146258,-0.386231675454,0.269050684576,0.762931264254
ahl,0.0255013195752,-0.0560913594945,0.0849338142119,-0.0691076774269,-0.0605394318488,-0.0377795698904,-0.0623788386807,0.113146781819,-0.0185979665329,0.0442707294705,0.056466065524,0.0443518377015,-0.0497277609606,0.0650960740009,0.081018922969,0.0290268408644,-0.10355889223,-0.093988959979,0.0943096138108,-0.0215237898021
dx,0.61841519765,-0.76094827474,-0.264964936862,-0.149059939775,0.17471189267,-0.493281491289,-0.886637278215,0.285585519077,-0.424759005114,-0.376819682951,-0.122288761185,-0.676936138579,-0.957421350227,-0.408483229005,0.777171567515,0.0963257231516,-0.267871232166,-0.60370202395,-0.690885309235,-0.536209619986
own,-0.348637805018,0.105906967064,0.319983117104,-0.472571786136,-0.14748038062,0.534878816967,0.202907789406,0.151110682214,0.20757298255,0.604432353461,0.197260064236,0.205857348604,0.0959820313756,0.190603294249,0.114796996255,-0.133331674927,0.145842785252,0.125223018359,0.512719427398,0.0649986976398
em,-0.136316117025,0.1808719851,-0.425901205499,-0.346936143351,-0.0907011407608,-0.133486810316,-0.312019689186,-0.386644520395,-0.150811406611,0.802612457945,0.0526692769833,-0.302668878172,-0.37268089974,0.712257546799,-0.0284300662484,0.0158252324365,-0.693058893385,0.506225389158,0.606425496689,-0.555436554738
iyih,0.0209295300179,-0.0593383783032,0.0799740801867,-0.0701979184552,-0.0591194563698,-0.0474018759954,-0.0674001258934,0.0997332162305,-0.0242218342574,0.0464434307783,0.0501652887223,0.0422465621694,-0.053758885236,0.0710648122115,0.0837978132778,0.0329992863838,-0.0890489845987,-0.100407467319,0.0865223907866,-0.0238026046396
b,-0.530307251668,0.169203138234,0.823605565729,0.5459014642,0.354490654079,-0.014731891805,-0.38883748588,0.739454643547,-0.0185988029735,-0.018741307745,-0.120758518259,0.377059555237,-0.700855041724,0.0761508660068,0.741120668471,-0.492002110748,0.77136314174,-0.595307531614,-0.764315441125,0.334466641051
d,0.577455201186,0.413488619523,0.599872355149,-0.0143555694545,-0.920298964505,-0.0036077977286,-0.0431889971851,-0.716282130612,-0.519535654144,0.209189609136,0.294329874087,-0.037567742452,-0.557317025185,0.672415691321,0.158727405904,-0.850922285108,0.0479269253436,-0.684731828818,-0.642021490913,0.431212873624
g,-0.118290142834,-0.16751753992,-0.269396467895,-0.398785238389,0.559320346973,-0.384669857866,-0.603954280234,0.296185951584,-0.44046557472,-0.333254893324,-0.568868892269,0.581774956175,-0.523652056929,0.757462403473,-0.880381725967,-0.394124046564,0.584182627542,-0.476471436374,0.0588677818781,0.691418426448
f,-0.558412253475,-0.580396373827,-0.710231888487,0.112092902418,-0.675648149136,-0.636167126597,-0.090497257002,-0.71391597537,-0.00269650394029,0.0275470704112,-0.716751721698,-0.113903844453,-0.716974829865,-0.432633204123,-0.579490883665,0.213411708154,-0.375287871498,0.178943268854,0.578644543392,0.416188950302
h,0.0167809503003,-0.0569944411624,0.0764896164656,-0.0750209766395,-0.0578673717241,-0.0467806906277,-0.0639296851503,0.0994503860119,-0.0234611587035,0.0446358166472,0.0495359813966,0.0463795574355,-0.0483292705671,0.0726685619289,0.0873015590114,0.0356035782356,-0.091349089475,-0.0993351086303,0.0856967666218,-0.0208769412798
k,0.130852629559,0.345587870206,0.00328198980722,-0.86042014575,-0.297420916111,-0.680214053011,0.45443871353,-0.341681967131,0.605699399394,-0.794256799454,-0.640876941331,0.578292039385,-0.800469213976,-0.129881442652,0.589657841753,-0.432730049851,0.172768353857,0.562645120715,-0.585641934757,-0.119280526745
iyn,0.0425140173109,-0.0914539833576,0.140515072118,-0.0541579276414,-0.0330266241897,0.0275761468948,-0.0881761571435,0.119212212524,0.0214110130125,0.0127752935425,0.126334315671,0.0147964223888,-0.0960167730733,0.111238022685,0.0604692283094,0.00599372565708,-0.142368223569,-0.0660861142199,0.0939376973327,-0.0576806720094
m,-0.159045896771,-0.418441332199,-0.625598161916,0.326671697171,-0.484599501076,0.739008077435,0.784765071612,-0.298500596261,0.298303291037,0.551886773208,-0.451797377554,-0.902693478889,-0.205563901904,0.237171536756,0.418845490665,-0.489000539861,0.576777291721,-0.668662112545,0.613175317823,-0.112433800322
l,-0.748164613723,-0.107926747641,-0.856389130796,0.613586699252,-0.114221246602,-0.102034642015,0.554933317519,0.377928499888,-0.592912096518,0.580071056022,-0.366842623337,0.550570403583,-0.288874533552,-0.210302520504,0.772947624745,-0.444019462237,-0.548558850157,-0.227343792788,-0.709205606392,-0.741271616465
o,0.0216762825979,-0.0543636367424,0.077732617867,-0.0705245504634,-0.05704469946,-0.0487443846566,-0.0679829852066,0.100869033535,-0.022316375177,0.0461111658051,0.048884552656,0.0419099071578,-0.0498415067179,0.0740791319793,0.0835934387075,0.0304860704367,-0.093451354223,-0.0994689384281,0.0876565738877,-0.0228536526482
n,0.413009466341,0.855562503262,-0.00161733191904,0.232816379729,-0.541359742413,-0.324676506206,0.56624488065,0.324715680385,-0.0225682396264,0.649871804913,0.175849337517,-0.0905929253498,0.528887612429,0.708884363743,-0.714645954254,0.542390585073,0.999350804638,-0.747858452726,-0.331149550355,-0.124351752362
p,-0.810969671812,0.52185980721,0.362989515643,-0.0897069272648,-0.233393827152,0.697884642787,-0.51129898472,-0.512669134618,0.227012790838,-0.270053367212,-0.535815954143,0.234059424893,-0.175313004056,-0.784453075848,-0.232685733952,0.432817264162,0.73908405967,-0.676856358122,-0.152936455027,0.623781140473
s,0.678376464041,-0.578331063465,0.392270576223,0.325763838669,0.177518949028,-0.546232416664,0.337869367684,-0.76044136303,0.152945992357,-0.503352518463,-0.940034562252,0.707219450643,0.365450127154,0.662560152991,0.145612507158,0.497211139501,0.341786466912,-0.542497181859,0.74299880724,-0.334583584483
sh,-0.164027051251,-0.0307231909527,-0.371174975761,-0.217620177813,-0.281034176436,-0.672344446596,-0.865967518787,-0.393068828395,-0.298505671839,-0.301749653404,-0.128653349072,0.71824229835,-0.238977119367,-0.402195886155,0.756887497038,-0.397449804901,-0.0196263910343,-0.826464830556,0.704385343679,-0.332181571414
uh,0.0210357046828,0.514290915845,0.480906518891,0.613054816457,-0.714144004468,0.691198762926,-0.387006480493,0.560605422286,-0.247947990293,-0.579053962545,0.0659106065726,0.245330251529,-0.016762237306,-0.296274415783,0.627297193294,-0.00953671910841,-0.622785818094,-0.426992746966,0.477380327608,-0.613650639811
oy,0.144814208077,-0.0786745489086,0.163458184153,0.180872311828,0.124355627721,0.40831141183,-0.144272410086,0.247278107229,-0.372856257643,0.275079623749,0.248581933263,0.350896332081,0.115404020833,0.164011890305,0.119570538816,0.0992580411479,-0.463288916684,0.118876280439,0.351189922054,0.111286724026
v,0.316111359763,0.459657145231,-0.82820400902,-0.494569311751,0.00770525977382,0.234931997616,-0.50723575835,-0.51877669281,0.586622607608,0.732657042579,0.327025592918,0.039381029787,-0.873777262891,-0.444054278432,0.353483087221,0.62308604592,0.708710056591,-0.0749660152088,0.272319378939,0.0803694895753
y,-0.353687771523,-0.618659489563,-0.314931040377,-0.53246699164,-0.704433118257,-0.533628303259,-0.48566208159,-0.234760645115,0.263933951061,0.673925491786,0.0771805886054,-0.0522052510868,0.779854932657,0.146294059269,0.176918823498,0.719206845642,-0.678762411987,-0.627809635952,-0.621190420226,0.773514349306
ihn,0.13671620024,-0.147743196562,0.178016864901,-0.108934970914,-0.123015665888,0.198020534901,-0.0535087730634,0.310143526096,0.170189115058,0.0983829591356,0.252360280975,0.310156549819,-0.144839735,0.278617499481,0.0257846747843,0.0603813824827,-0.168758132272,-0.0433218446522,0.354035631431,0.00980757067764
z,0.383183780512,-0.851272337916,0.876032915176,-0.216473948041,0.430663937623,0.14364689552,-0.269873757987,-0.733217112109,-0.414608165113,0.83328206441,0.0397643807415,0.513549324413,0.259547997813,-0.641310366965,0.212566653589,-0.33080807033,0.543986521665,0.0947561662807,-0.571226719897,-0.213287005273
uw,0.731876114566,0.0978749913176,0.59701627866,-0.377430272677,0.356917783994,0.749845670441,-0.453456174969,0.0509487598902,0.752138749636,0.145273493917,0.621727548759,-0.4822187754,-0.383492873367,0.502072405128,0.496520113073,-0.42905621822,-0.658203014436,-0.582556514733,0.389899600205,-0.258624846925
uwn,0.0266142123802,-0.0478147220705,0.114620807,-0.0806029517743,-0.0374823809806,-0.0306680903678,-0.082741191954,0.124077768274,-0.0134275417283,0.0482217956305,0.0767543818977,0.0261764811366,-0.0383093311475,0.0880597853605,0.0768258490614,0.0364062957609,-0.135211941773,-0.116252856261,0.120736865638,-0.0415497762645
