label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30
<,-0.103763812619,-0.130257560976,-0.0108933696107,0.133401190654,0.145676944299,-0.0884118984375,0.0916623223316,-0.129468998642,0.0999064378434,-0.097599044131,0.10877426607,0.305372581075,0.165785077146,0.12375080666,-0.0659015662306,0.202079016492,-0.0484045043872,-0.12464227781,-0.239808188692,0.115592234292,0.136651484917,-0.113255947558,-0.305678606354,-0.202684854017,0.0308526188172,-0.300420789404,0.0385977062403,-0.19018021927,-0.193459718438,0.247302103579
>,-0.128977488525,-0.170811459295,-0.0994609697429,0.17620922503,0.0675660698441,-0.00627505350047,0.0599398067678,-0.0142332224865,0.010963371469,-0.199546896332,0.011923780593,0.214302943813,0.191219534939,-0.0630608736,-0.0388898862323,0.129055026389,0.0838248494842,-0.127926084827,-0.152788282357,0.130299895986,-0.0975056163667,-0.09201627029,-0.150576760422,-0.190730040122,-0.0143283126785,-0.276695284769,-0.103217632264,-0.0367960813311,-0.0993157971273,0.166873245783
w,-0.217556550976,0.277420813445,-0.593170631528,0.34678847141,0.0447605282661,0.375335969436,-0.519519865721,0.606058966268,-0.372846509622,-0.595686293823,0.36141775892,0.314912338193,0.33285554341,0.295704481834,-0.680205271315,-0.669055461983,0.657257135668,0.440826589164,-0.0905554684654,0.63525937201,0.228248378745,-0.0923225288301,0.253451530827,-0.496283137166,-0.684840549157,0.457422851768,-0.418766515886,0.0330703934461,0.366445687056,-0.248762988607
dh,0.390512407,0.539260288451,0.419498002416,-0.247821185239,-0.63466171348,-0.539948167354,-0.669689171623,-0.156688361038,-0.418911092858,-0.658884113662,0.0756572647463,0.480557820981,0.541024190842,-0.510941454784,-0.636383927189,-0.43992357085,0.619126889291,-0.282723866405,-0.68711708689,0.48132085879,0.204663411067,0.397023201762,0.507011299733,0.65890428358,-0.501269699738,0.110087815256,-0.587763631268,-0.551674741755,-0.31829624905,-0.517545733648
y,0.124502109851,0.498998495779,-0.522204375361,-0.512171788061,-0.524569489058,0.254898947562,0.489058663848,-0.614040963763,0.411590261189,-0.424123052082,-0.235826509266,-0.189061908008,-0.560713595937,0.299576575824,-0.485942304167,0.020482792738,0.676586718802,0.478937354584,-0.568922352096,0.4142945271,0.483416322218,0.585097992064,-0.464315896783,-0.0386848536832,-0.617183177268,-0.596178890874,-0.406678018912,-0.626319183345,-0.127620833402,0.331265964217
hh,0.505091983143,0.309843050798,0.0541427122027,0.528286153741,-0.607670837648,0.625594408098,-0.547407925407,-0.660232119173,-0.25361278846,-0.480129217894,-0.426615979181,0.44670443858,0.533940245053,0.407669521001,-0.154872754452,-0.606775628165,0.679210276074,0.495305387917,-0.402597496076,-0.0780340096761,0.589975551423,0.544784358798,-0.222504866234,-0.244686023164,0.421930819921,-0.372430107604,-0.528171577525,-0.424875105902,-0.627980815005,0.278678740542
jh,-0.421943433734,-0.421634954722,-0.444011324375,-0.222570768286,0.397557601358,-0.463380369216,-0.318178012925,-0.14947957581,0.351557472293,-0.215842658521,-0.316410125107,0.436950711627,-0.100105283873,0.046255069593,-0.44160054416,-0.36294743136,0.299156179168,0.406792163103,0.0642709342412,-0.0104242832602,0.315558778244,0.118338747921,-0.277957828367,-0.245578454431,-0.352798243908,-0.302283598948,-0.0235818705704,-0.199837927787,0.223055960786,-0.451295981429
em,-0.0333049363621,-0.13734090712,0.396986455256,-0.522461531148,0.301756958745,0.499179664644,-0.18902370347,-0.333239408382,0.504428611234,-0.165022279574,0.172849580278,0.302666535944,-0.0695195076053,0.294995657306,-0.170569250121,0.459224219126,0.549964398401,-0.330397671282,0.164617997525,0.229698221128,0.22294240105,0.420320026995,-0.426483885569,-0.285304048167,0.115942884994,0.276614974169,-0.0350548720138,-0.340873314168,-0.498667522859,0.0924357476892
b,0.448034574917,-0.514571131274,-0.541098310506,0.321057919332,-0.262141968435,-0.663373739725,-0.396011130866,-0.444805767472,-0.0669257557672,-0.666299164678,0.57046680371,-0.384563368871,0.625054693874,0.263496381598,0.328280347338,-0.448998209882,0.273009082241,0.331090383492,0.00563634218997,-0.192198677936,-0.0344601100341,0.417704408884,0.206490201236,-0.510265104999,0.0823215439952,0.217407222941,-0.478513655272,-0.474551879616,0.242185173519,-0.436200645901
d,-0.525974752501,-0.567991744976,-0.38222487364,-0.0863374725148,-0.589409276699,-0.699205769847,-0.606712578722,-0.415706945069,-0.516689057164,-0.452478575921,-0.426663501308,0.625471403843,-0.577290961013,-0.593568311027,-0.551522533897,0.437919199849,-0.482879281128,0.471808934798,0.315376548871,-0.278482100319,0.600151180139,0.587260745034,-0.575890002897,0.47422984951,0.597102354225,0.525821297154,0.388618665918,-0.553873027374,0.367107459235,0.12084980107
